Fecha,Hora,Coincidencias
070718,174749,1525577
070718,174849,1525833
070718,174949,1526089
070718,175049,1527881
070718,175149,1528137
070718,175249,1528393
070718,175350,1528656
070718,175450,1528912
070718,175550,1529168
070718,175650,1529424
070718,175750,1529680
070718,175851,1529937
070718,175951,1530193
070718,180051,1572945
070718,180151,1573201
070718,180251,1573457
070718,180351,1573713
070718,180452,1573970
070718,180552,1574226
070718,180652,1574482
070718,180752,1574738
070718,180852,1574994
070718,180952,1575250
070718,181053,1577043
070718,181153,1577299
070718,181253,1577555
070718,181353,1577811
070718,181453,1578067
070718,181553,1578323
070718,181654,1578580
070718,181754,1578836
070718,181854,1579092
070718,181954,1579348
070718,182054,1581140
070718,182155,1581397
070718,182255,1581653
070718,182355,1581909
070718,182455,1582165
070718,182555,1582421
070718,182655,1582677
070718,182756,1582934
070718,182856,1583190
070718,182956,1583446
070718,183056,1585238
070718,183156,1585494
070718,183256,1585750
070718,183357,1586007
070718,183457,1586263
070718,183557,1586519
070718,183657,1586775
070718,183757,1587031
070718,183857,1587287
070718,183958,1587544
070718,184058,1589336
070718,184158,1589592
070718,184258,1589848
070718,184358,1590104
070718,184459,1590361
070718,184559,1590617
070718,184659,1590873
070718,184759,1591129
070718,184859,1591385
070718,184959,1591641
070718,185100,1593600
070718,185200,1593856
070718,185300,1594112
070718,185400,1594368
070718,185500,1594624
070718,185600,1594880
070718,185701,1595137
070718,185801,1595393
070718,185901,1595649
070718,190001,1638401
070718,190101,1638657
070718,190201,1638913
070718,190302,1639170
070718,190402,1639426
070718,190502,1639682
070718,190602,1639938
070718,190702,1640194
070718,190803,1640451
070718,190903,1640707
070718,191003,1642499
070718,191103,1642755
070718,191203,1643011
070718,191303,1643267
070718,191404,1643524
070718,191504,1643780
070718,191604,1644036
070718,191704,1644292
070718,191804,1644548
070718,191904,1644804
070718,192005,1646597
070718,192105,1646853
070718,192205,1647109
070718,192305,1647365
070718,192405,1647621
080718,063502,406786
080718,063602,407042
080718,063702,407298
080718,063802,407554
080718,063902,407810
080718,064002,409602
080718,064103,409859
080718,064203,410115
080718,064303,410371
080718,064403,410627
080718,064503,410883
080718,064603,411139
080718,064704,411396
080718,064804,411652
080718,064904,411908
080718,065004,413700
080718,065104,413956
080718,065204,414212
080718,065305,414469
080718,065405,414725
080718,065505,414981
080718,065605,415237
080718,065705,415493
080718,065806,415750
080718,065906,416006
080718,070006,458758
080718,070106,459014
080718,070206,459270
080718,070306,459526
080718,070407,459783
080718,070507,460039
080718,070607,460295
080718,070707,460551
080718,070807,460807
080718,070907,461063
080718,071008,462856
080718,071108,463112
080718,071208,463368
080718,071308,463624
080718,071408,463880
080718,071508,464136
080718,071609,464393
080718,071709,464649
080718,071809,464905
080718,071909,465161
080718,072009,466953
080718,072110,467216
080718,072210,467472
080718,072310,467728
080718,072410,467984
080718,072510,468240
080718,072610,468496
080718,072711,468753
080718,072811,469009
080718,072911,469265
080718,073011,471057
080718,073111,471313
080718,073211,471569
080718,073312,471826
080718,073412,472082
080718,073512,472338
080718,073612,472594
080718,073712,472850
080718,073812,473106
080718,073913,473363
080718,074013,475155
080718,074113,475411
080718,074213,475667
080718,074313,475923
080718,074414,476180
080718,074514,476436
080718,074614,476692
080718,074714,476948
080718,074814,477204
080718,074914,477460
080718,075015,479253
080718,075115,479509
080718,075215,479765
080718,075315,480021
080718,075415,480277
080718,075515,480533
080718,075616,480790
080718,075716,481046
080718,075816,481302
080718,075916,481558
080718,080016,524310
080718,080116,524566
080718,080217,524823
080718,080317,525079
080718,080417,525335
080718,080517,525591
080718,080617,525847
080718,080718,526104
080718,080818,526360
080718,080918,526616
080718,081018,528408
080718,081118,528664
080718,081218,528920
080718,081319,529177
080718,081419,529433
080718,081519,529689
080718,081619,529945
080718,081719,530201
080718,081819,530457
080718,081920,530720
080718,082020,532512
080718,082120,532768
080718,082220,533024
080718,082320,533280
080718,082420,533536
080718,082521,533793
080718,082621,534049
080718,082721,534305
080718,082821,534561
080718,082921,534817
080718,083022,536610
080718,083122,536866
080718,083222,537122
080718,083322,537378
080718,083422,537634
080718,083522,537890
080718,083623,538147
080718,083723,538403
080718,083823,538659
080718,083923,538915
080718,084023,540707
080718,084123,540963
080718,084224,541220
080718,084324,541476
080718,084424,541732
080718,084524,541988
080718,084624,542244
080718,084724,542500
080718,084825,542757
080718,084925,543013
080718,085025,544805
080718,085125,545061
080718,085225,545317
080718,085326,545574
080718,085426,545830
080718,085526,546086
080718,085626,546342
080718,085726,546598
080718,085826,546854
080718,085927,547111
080718,090027,589863
080718,090127,590119
080718,090227,590375
080718,090327,590631
080718,090427,590887
080718,090528,591144
080718,090628,591400
080718,090728,591656
080718,090828,591912
080718,090928,592168
080718,091028,593960
080718,091129,594217
080718,091229,594473
080718,091329,594729
080718,091429,594985
080718,091529,595241
080718,091630,595504
080718,091730,595760
080718,091830,596016
080718,091930,596272
080718,092030,598064
080718,092130,598320
080718,092231,598577
080718,092331,598833
080718,092431,599089
080718,092531,599345
080718,092631,599601
080718,092731,599857
080718,092832,600114
080718,092932,600370
080718,093032,602162
080718,093132,602418
080718,093232,602674
080718,093332,602930
080718,093433,603187
080718,093533,603443
080718,093633,603699
080718,093733,603955
080718,093833,604211
080718,093934,604468
080718,094034,606260
080718,094134,606516
080718,094234,606772
080718,094334,607028
080718,094434,607284
080718,094535,607541
080718,094635,607797
080718,094735,608053
080718,094835,608309
080718,094935,608565
080718,095035,610357
080718,095136,610614
080718,095236,610870
080718,095336,611126
080718,095436,611382
080718,095536,611638
080718,095636,611894
080718,095737,612151
080718,095837,612407
080718,095937,612663
080718,100037,1048631
080718,100137,1048887
080718,100238,1049144
080718,100338,1049400
080718,100438,1049656
080718,100538,1049912
080718,100638,1050168
080718,100738,1050424
080718,100839,1050681
080718,100939,1050937
080718,101039,1052729
080718,101139,1052985
080718,101239,1053241
080718,101339,1053497
080718,101440,1053760
080718,101540,1054016
080718,101640,1054272
080718,101740,1054528
080718,101840,1054784
080718,101940,1055040
080718,102041,1056833
080718,102141,1057089
080718,102241,1057345
080718,102341,1057601
080718,102441,1057857
080718,102542,1058114
080718,102642,1058370
080718,102742,1058626
080718,102842,1058882
080718,102942,1059138
080718,103042,1060930
080718,103143,1061187
080718,103243,1061443
080718,103343,1061699
080718,103443,1061955
080718,103543,1062211
080718,103643,1062467
080718,103744,1062724
080718,103844,1062980
080718,103944,1063236
080718,104044,1065028
080718,104144,1065284
080718,104244,1065540
080718,104345,1065797
080718,104445,1066053
080718,104545,1066309
080718,104645,1066565
080718,104745,1066821
080718,104846,1067078
080718,104946,1067334
080718,105046,1069126
080718,105146,1069382
080718,105246,1069638
080718,105346,1069894
080718,105447,1070151
080718,105547,1070407
080718,105647,1070663
080718,105747,1070919
080718,105847,1071175
080718,105947,1071431
080718,110048,1114184
080718,110148,1114440
080718,110248,1114696
080718,110348,1114952
080718,110448,1115208
080718,110548,1115464
080718,110649,1115721
080718,110749,1115977
080718,110849,1116233
080718,110949,1116489
080718,111049,1118281
080718,111149,1118537
080718,111250,1118800
080718,111350,1119056
080718,111450,1119312
080718,111550,1119568
080718,111650,1119824
080718,111751,1120081
080718,111851,1120337
080718,111951,1120593
080718,112051,1122385
080718,112151,1122641
080718,112251,1122897
080718,112352,1123154
080718,112452,1123410
080718,112552,1123666
080718,112652,1123922
080718,112752,1124178
080718,112852,1124434
080718,112953,1124691
080718,113053,1126483
080718,113153,1126739
080718,113253,1126995
080718,113353,1127251
080718,113453,1127507
080718,113554,1127764
080718,113654,1128020
080718,113754,1128276
080718,113854,1128532
080718,113954,1128788
080718,114055,1130581
080718,114155,1130837
080718,114255,1131093
080718,114355,1131349
080718,114455,1131605
080718,114555,1131861
080718,114656,1132118
080718,114756,1132374
080718,114856,1132630
080718,114956,1132886
080718,115056,1134678
080718,115156,1134934
080718,115257,1135191
080718,115357,1135447
080718,115457,1135703
080718,115557,1135959
080718,115657,1136215
080718,115757,1136471
080718,115858,1136728
080718,115958,1136984
080718,120058,1179736
080718,120158,1179992
080718,120258,1180248
080718,120359,1180505
080718,120459,1180761
080718,120559,1181017
080718,120659,1181273
080718,120759,1181529
080718,120859,1181785
080718,121000,1183744
080718,121100,1184000
080718,121200,1184256
080718,121300,1184512
080718,121400,1184768
080718,121500,1185024
080718,121601,1185281
080718,121701,1185537
080718,121801,1185793
080718,121901,1186049
080718,122001,1187841
080718,122101,1188097
080718,122202,1188354
080718,122302,1188610
080718,122402,1188866
080718,122502,1189122
080718,122602,1189378
080718,122703,1189635
080718,122803,1189891
080718,122903,1190147
080718,123003,1191939
080718,123103,1192195
080718,123203,1192451
080718,123304,1192708
080718,123404,1192964
080718,123504,1193220
080718,123604,1193476
080718,123704,1193732
080718,123804,1193988
080718,123905,1194245
080718,124005,1196037
080718,124105,1196293
080718,124205,1196549
080718,124305,1196805
080718,124405,1197061
080718,124506,1197318
080718,124606,1197574
080718,124706,1197830
080718,124806,1198086
080718,124906,1198342
080718,125007,1200135
080718,125107,1200391
080718,125207,1200647
080718,125307,1200903
080718,125407,1201159
080718,125507,1201415
080718,125608,1201672
080718,125708,1201928
080718,125808,1202184
080718,125908,1202440
080718,130008,1245192
080718,130108,1245448
080718,130209,1245705
080718,130309,1245961
080718,130409,1246217
080718,130509,1246473
080718,130609,1246729
080718,130709,1246985
080718,130810,1247248
080718,130910,1247504
080718,131010,1249296
080718,131110,1249552
080718,131210,1249808
080718,131311,1250065
080718,131411,1250321
080718,131511,1250577
080718,131611,1250833
080718,131711,1251089
080718,131811,1251345
080718,131912,1251602
080718,132012,1253394
080718,132112,1253650
080718,132212,1253906
080718,132312,1254162
080718,132412,1254418
080718,132513,1254675
080718,132613,1254931
080718,132713,1255187
080718,132813,1255443
080718,132913,1255699
080718,133013,1257491
080718,133114,1257748
080718,133214,1258004
080718,133314,1258260
080718,133414,1258516
080718,133514,1258772
080718,133615,1259029
080718,133715,1259285
080718,133815,1259541
080718,133915,1259797
080718,134015,1261589
080718,134115,1261845
080718,134216,1262102
080718,134316,1262358
080718,134416,1262614
080718,134516,1262870
080718,134616,1263126
080718,134716,1263382
080718,134817,1263639
080718,134917,1263895
080718,135017,1265687
080718,135117,1265943
080718,135217,1266199
080718,135317,1266455
080718,135418,1266712
080718,135518,1266968
080718,135618,1267224
080718,135718,1267480
080718,135818,1267736
080718,135919,1267993
080718,140019,1310745
080718,140119,1311001
080718,140219,1311257
080718,140319,1311513
080718,140419,1311769
080718,140520,1312032
080718,140620,1312288
080718,140720,1312544
080718,140820,1312800
080718,140920,1313056
080718,141020,1314848
080718,141121,1315105
080718,141221,1315361
080718,141321,1315617
080718,141421,1315873
080718,141521,1316129
080718,141621,1316385
080718,141722,1316642
080718,141822,1316898
080718,141922,1317154
080718,142022,1318946
080718,142122,1319202
080718,142223,1319459
080718,142323,1319715
080718,142423,1319971
080718,142523,1320227
080718,142623,1320483
080718,142723,1320739
080718,142824,1320996
080718,142924,1321252
080718,143024,1323044
080718,143124,1323300
080718,143224,1323556
080718,143324,1323812
080718,143425,1324069
080718,143525,1324325
080718,143625,1324581
080718,143725,1324837
080718,143825,1325093
080718,143925,1325349
080718,144026,1327142
080718,144126,1327398
080718,144226,1327654
080718,144326,1327910
080718,144426,1328166
080718,144527,1328423
080718,144627,1328679
080718,144727,1328935
080718,144827,1329191
080718,144927,1329447
080718,145027,1331239
080718,145128,1331496
080718,145228,1331752
080718,145328,1332008
080718,145428,1332264
080718,145528,1332520
080718,145628,1332776
080718,145729,1333033
080718,145829,1333289
080718,145929,1333545
080718,150029,1376297
080718,150129,1376553
080718,150229,1376809
080718,150330,1377072
080718,150430,1377328
080718,150530,1377584
080718,150630,1377840
080718,150730,1378096
080718,150831,1378353
080718,150931,1378609
080718,151031,1380401
080718,151131,1380657
080718,151231,1380913
080718,151331,1381169
080718,151432,1381426
080718,151532,1381682
080718,151632,1381938
080718,151732,1382194
080718,151832,1382450
080718,151932,1382706
080718,152033,1384499
080718,152133,1384755
080718,152233,1385011
080718,152333,1385267
080718,152433,1385523
080718,152533,1385779
080718,152634,1386036
080718,152734,1386292
080718,152834,1386548
080718,152934,1386804
080718,153034,1388596
080718,153135,1388853
080718,153235,1389109
080718,153335,1389365
080718,153435,1389621
080718,153535,1389877
080718,153635,1390133
080718,153736,1390390
080718,153836,1390646
080718,153936,1390902
080718,154036,1392694
080718,154136,1392950
080718,154236,1393206
080718,154337,1393463
080718,154437,1393719
080718,154537,1393975
080718,154637,1394231
080718,154737,1394487
080718,154837,1394743
080718,154938,1395000
080718,155038,1396792
080718,155138,1397048
080718,155238,1397304
080718,155338,1397560
080718,155439,1397817
080718,155539,1398073
080718,155639,1398329
080718,155739,1398585
080718,155839,1398841
080718,155939,1399097
080718,160040,1441856
080718,160140,1442112
080718,160240,1442368
080718,160340,1442624
080718,160440,1442880
080718,160540,1443136
080718,160641,1443393
080718,160741,1443649
080718,160841,1443905
080718,160941,1444161
080718,161041,1445953
080718,161141,1446209
080718,161242,1446466
080718,161342,1446722
080718,161442,1446978
080718,161542,1447234
080718,161642,1447490
080718,161743,1447747
080718,161843,1448003
080718,161943,1448259
080718,162043,1450051
080718,162143,1450307
080718,162243,1450563
080718,162344,1450820
080718,162444,1451076
080718,162544,1451332
080718,162644,1451588
080718,162744,1451844
080718,162844,1452100
080718,162945,1452357
080718,163045,1454149
080718,163145,1454405
080718,163245,1454661
080718,163345,1454917
080718,163445,1455173
080718,163546,1455430
080718,163646,1455686
080718,163746,1455942
080718,163846,1456198
080718,163946,1456454
080718,164047,1458247
080718,164147,1458503
080718,164247,1458759
080718,164347,1459015
080718,164447,1459271
080718,164547,1459527
080718,164648,1459784
080718,164748,1460040
080718,164848,1460296
080718,164948,1460552
080718,165048,1462344
080718,165148,1462600
080718,165249,1462857
080718,165349,1463113
080718,165449,1463369
080718,165549,1463625
080718,165649,1463881
080718,165749,1464137
080718,165850,1464400
080718,165950,1464656
080718,170050,1507408
080718,170150,1507664
080718,170250,1507920
080718,170351,1508177
080718,170451,1508433
080718,170551,1508689
080718,170651,1508945
080718,170751,1509201
080718,170851,1509457
080718,170952,1509714
080718,171052,1511506
080718,171152,1511762
080718,171252,1512018
080718,171352,1512274
080718,171452,1512530
080718,171553,1512787
080718,171653,1513043
080718,171753,1513299
080718,171853,1513555
080718,171953,1513811
080718,172053,1515603
080718,172154,1515860
080718,172254,1516116
080718,172354,1516372
080718,172454,1516628
080718,172554,1516884
080718,172655,1517141
080718,172755,1517397
080718,172855,1517653
080718,172955,1517909
080718,173055,1519701
080718,173155,1519957
080718,173256,1520214
080718,173356,1520470
080718,173456,1520726
080718,173556,1520982
080718,173656,1521238
080718,173756,1521494
080718,173857,1521751
080718,173957,1522007
080718,174057,1523799
080718,174157,1524055
080718,174257,1524311
080718,174357,1524567
080718,174458,1524824
080718,174558,1525080
080718,174658,1525336
080718,174758,1525592
080718,174858,1525848
080718,174959,1526105
080718,175059,1527897
080718,175159,1528153
080718,175259,1528409
080718,175359,1528665
080718,175459,1528921
080718,175600,1529344
080718,175700,1529600
080718,175800,1529856
080718,175900,1530112
080718,180000,1572864
080718,180100,1573120
080718,180201,1573377
080718,180301,1573633
080718,180401,1573889
080718,180501,1574145
080718,180601,1574401
080718,180701,1574657
080718,180802,1574914
080718,180902,1575170
080718,181002,1576962
080718,181102,1577218
080718,181202,1577474
080718,181302,1577730
080718,181403,1577987
080718,181503,1578243
080718,181603,1578499
080718,181703,1578755
080718,181803,1579011
080718,181904,1579268
080718,182004,1581060
080718,182104,1581316
080718,182204,1581572
080718,182304,1581828
080718,182404,1582084
080718,182505,1582341
080718,182605,1582597
080718,182705,1582853
080718,182805,1583109
080718,182905,1583365
080718,183005,1585157
080718,183106,1585414
080718,183206,1585670
080718,183306,1585926
080718,183406,1586182
080718,183506,1586438
080718,183606,1586694
080718,183707,1586951
080718,183807,1587207
080718,183907,1587463
080718,184007,1589255
080718,184107,1589511
080718,184208,1589768
080718,184308,1590024
080718,184408,1590280
080718,184508,1590536
080718,184608,1590792
080718,184708,1591048
080718,184809,1591305
080718,184909,1591561
080718,185009,1593353
080718,185109,1593609
080718,185209,1593865
080718,185309,1594121
080718,185410,1594384
080718,185510,1594640
080718,185610,1594896
080718,185710,1595152
080718,185810,1595408
080718,185910,1595664
080718,190011,1638417
080718,190111,1638673
080718,190211,1638929
080718,190311,1639185
080718,190411,1639441
080718,190512,1639698
080718,190612,1639954
080718,190712,1640210
080718,190812,1640466
080718,190912,1640722
080718,191012,1642514
080718,191113,1642771
080718,191213,1643027
080718,191313,1643283
080718,191413,1643539
080718,191513,1643795
080718,191613,1644051
080718,191714,1644308
080718,191814,1644564
080718,191914,1644820
080718,192014,1646612
080718,192114,1646868
080718,192214,1647124
080718,192315,1647381
080718,192415,1647637
090718,063511,406801
090718,063611,407057
090718,063711,407313
090718,063812,407570
090718,063912,407826
090718,064012,409618
090718,064112,409874
090718,064212,410130
090718,064312,410386
090718,064413,410643
090718,064513,410899
090718,064613,411155
090718,064713,411411
090718,064813,411667
090718,064914,411924
090718,065014,413716
090718,065114,413972
090718,065214,414228
090718,065314,414484
090718,065414,414740
090718,065515,414997
090718,065615,415253
090718,065715,415509
090718,065815,415765
090718,065915,416021
090718,070015,458773
090718,070116,459030
090718,070216,459286
090718,070316,459542
090718,070416,459798
090718,070516,460054
090718,070616,460310
090718,070717,460567
090718,070817,460823
090718,070917,461079
090718,071017,462871
090718,071117,463127
090718,071218,463384
090718,071318,463640
090718,071418,463896
090718,071518,464152
090718,071618,464408
090718,071718,464664
090718,071819,464921
090718,071919,465177
090718,072019,466969
090718,072119,467225
090718,072219,467481
090718,072319,467737
090718,072420,468000
090718,072520,468256
090718,072620,468512
090718,072720,468768
090718,072820,469024
090718,072920,469280
090718,073021,471073
090718,073121,471329
090718,073221,471585
090718,073321,471841
090718,073421,472097
090718,073521,472353
090718,073622,472610
090718,073722,472866
090718,073822,473122
090718,073922,473378
090718,074022,475170
090718,074123,475427
090718,074223,475683
090718,074323,475939
090718,074423,476195
090718,074523,476451
090718,074623,476707
090718,074724,476964
090718,074824,477220
090718,074924,477476
090718,075024,479268
090718,075124,479524
090718,075224,479780
090718,075325,480037
090718,075425,480293
090718,075525,480549
090718,075625,480805
090718,075725,481061
090718,075825,481317
090718,075926,481574
090718,080026,524326
090718,080126,524582
090718,080226,524838
090718,080326,525094
090718,080427,525351
090718,080527,525607
090718,080627,525863
090718,080727,526119
090718,080827,526375
090718,080927,526631
090718,081028,528424
090718,081128,528680
090718,081228,528936
090718,081328,529192
090718,081428,529448
090718,081528,529704
090718,081629,529961
090718,081729,530217
090718,081829,530473
090718,081929,530729
090718,082029,532521
090718,082129,532777
090718,082230,533040
090718,082330,533296
090718,082430,533552
090718,082530,533808
090718,082630,534064
090718,082731,534321
090718,082831,534577
090718,082931,534833
090718,083031,536625
090718,083131,536881
090718,083231,537137
090718,083332,537394
090718,083432,537650
090718,083532,537906
090718,083632,538162
090718,083732,538418
090718,083832,538674
090718,083933,538931
090718,084033,540723
090718,084133,540979
090718,084233,541235
090718,084333,541491
090718,084434,541748
090718,084534,542004
090718,084634,542260
090718,084734,542516
090718,084834,542772
090718,084934,543028
090718,085035,544821
090718,085135,545077
090718,085235,545333
090718,085335,545589
090718,085435,545845
090718,085535,546101
090718,085636,546358
090718,085736,546614
090718,085836,546870
090718,085936,547126
090718,090036,589878
090718,090136,590134
090718,090237,590391
090718,090337,590647
090718,090437,590903
090718,090537,591159
090718,090637,591415
090718,090737,591671
090718,090838,591928
090718,090938,592184
090718,091038,593976
090718,091138,594232
090718,091238,594488
090718,091339,594745
090718,091439,595001
090718,091539,595257
090718,091639,595513
090718,091739,595769
090718,091839,596025
090718,091940,596288
090718,092040,598080
090718,092140,598336
090718,092240,598592
090718,092340,598848
090718,092440,599104
090718,092541,599361
090718,092641,599617
090718,092741,599873
090718,092841,600129
090718,092941,600385
090718,093041,602177
090718,093142,602434
090718,093242,602690
090718,093342,602946
090718,093442,603202
090718,093542,603458
090718,093643,603715
090718,093743,603971
090718,093843,604227
090718,093943,604483
090718,094043,606275
090718,094143,606531
090718,094244,606788
090718,094344,607044
090718,094444,607300
090718,094544,607556
090718,094644,607812
090718,094744,608068
090718,094845,608325
090718,094945,608581
090718,095045,610373
090718,095145,610629
090718,095245,610885
090718,095345,611141
090718,095446,611398
090718,095546,611654
090718,095646,611910
090718,095746,612166
090718,095846,612422
090718,095947,612679
090718,100047,1048647
090718,100147,1048903
090718,100247,1049159
090718,100347,1049415
090718,100447,1049671
090718,100548,1049928
090718,100648,1050184
090718,100748,1050440
090718,100848,1050696
090718,100948,1050952
090718,101048,1052744
090718,101149,1053001
090718,101249,1053257
090718,101349,1053513
090718,101449,1053769
090718,101549,1054025
090718,101649,1054281
090718,101750,1054544
090718,101850,1054800
090718,101950,1055056
090718,102050,1056848
090718,102150,1057104
090718,102251,1057361
090718,102351,1057617
090718,102451,1057873
090718,102551,1058129
090718,102651,1058385
090718,102751,1058641
090718,102852,1058898
090718,102952,1059154
090718,103052,1060946
090718,103152,1061202
090718,103252,1061458
090718,103352,1061714
090718,103453,1061971
090718,103553,1062227
090718,103653,1062483
090718,103753,1062739
090718,103853,1062995
090718,103953,1063251
090718,104054,1065044
090718,104154,1065300
090718,104254,1065556
090718,104354,1065812
090718,104454,1066068
090718,104555,1066325
090718,104655,1066581
090718,104755,1066837
090718,104855,1067093
090718,104955,1067349
090718,105055,1069141
090718,105156,1069398
090718,105256,1069654
090718,105356,1069910
090718,105456,1070166
090718,105556,1070422
090718,105656,1070678
090718,105757,1070935
090718,105857,1071191
090718,105957,1071447
090718,110057,1114199
090718,110157,1114455
090718,110257,1114711
090718,110358,1114968
090718,110458,1115224
090718,110558,1115480
090718,110658,1115736
090718,110758,1115992
090718,110859,1116249
090718,110959,1116505
090718,111059,1118297
090718,111159,1118553
090718,111259,1118809
090718,111359,1119065
090718,111500,1119488
090718,111600,1119744
090718,111700,1120000
090718,111800,1120256
090718,111900,1120512
090718,112000,1122304
090718,112101,1122561
090718,112201,1122817
090718,112301,1123073
090718,112401,1123329
090718,112501,1123585
090718,112601,1123841
090718,112702,1124098
090718,112802,1124354
090718,112902,1124610
090718,113002,1126402
090718,113102,1126658
090718,113203,1126915
090718,113303,1127171
090718,113403,1127427
090718,113503,1127683
090718,113603,1127939
090718,113703,1128195
090718,113804,1128452
090718,113904,1128708
090718,114004,1130500
090718,114104,1130756
090718,114204,1131012
090718,114304,1131268
090718,114405,1131525
090718,114505,1131781
090718,114605,1132037
090718,114705,1132293
090718,114805,1132549
090718,114905,1132805
090718,115006,1134598
090718,115106,1134854
090718,115206,1135110
090718,115306,1135366
090718,115406,1135622
090718,115507,1135879
090718,115607,1136135
090718,115707,1136391
090718,115807,1136647
090718,115907,1136903
090718,120007,1179655
090718,120108,1179912
090718,120208,1180168
090718,120308,1180424
090718,120408,1180680
090718,120508,1180936
090718,120608,1181192
090718,120709,1181449
090718,120809,1181705
090718,120909,1181961
090718,121009,1183753
090718,121109,1184009
090718,121209,1184265
090718,121310,1184528
090718,121410,1184784
090718,121510,1185040
090718,121610,1185296
090718,121710,1185552
090718,121811,1185809
090718,121911,1186065
090718,122011,1187857
090718,122111,1188113
090718,122211,1188369
090718,122311,1188625
090718,122412,1188882
090718,122512,1189138
090718,122612,1189394
090718,122712,1189650
090718,122812,1189906
090718,122912,1190162
090718,123013,1191955
090718,123113,1192211
090718,123213,1192467
090718,123313,1192723
090718,123413,1192979
090718,123513,1193235
090718,123614,1193492
090718,123714,1193748
090718,123814,1194004
090718,123914,1194260
090718,124014,1196052
090718,124115,1196309
090718,124215,1196565
090718,124315,1196821
090718,124415,1197077
090718,124515,1197333
090718,124615,1197589
090718,124716,1197846
090718,124816,1198102
090718,124916,1198358
090718,125016,1200150
090718,125116,1200406
090718,125216,1200662
090718,125317,1200919
090718,125417,1201175
090718,125517,1201431
090718,125617,1201687
090718,125717,1201943
090718,125817,1202199
090718,125918,1202456
090718,130018,1245208
090718,130118,1245464
090718,130218,1245720
090718,130318,1245976
090718,130419,1246233
090718,130519,1246489
090718,130619,1246745
090718,130719,1247001
090718,130819,1247257
090718,130919,1247513
090718,131020,1249312
090718,131120,1249568
090718,131220,1249824
090718,131320,1250080
090718,131420,1250336
090718,131520,1250592
090718,131621,1250849
090718,131721,1251105
090718,131821,1251361
090718,131921,1251617
090718,132021,1253409
090718,132121,1253665
090718,132222,1253922
090718,132322,1254178
090718,132422,1254434
090718,132522,1254690
090718,132622,1254946
090718,132723,1255203
090718,132823,1255459
090718,132923,1255715
090718,133023,1257507
090718,133123,1257763
090718,133223,1258019
090718,133324,1258276
090718,133424,1258532
090718,133524,1258788
090718,133624,1259044
090718,133724,1259300
090718,133824,1259556
090718,133925,1259813
090718,134025,1261605
090718,134125,1261861
090718,134225,1262117
090718,134325,1262373
090718,134425,1262629
090718,134526,1262886
090718,134626,1263142
090718,134726,1263398
090718,134826,1263654
090718,134926,1263910
090718,135027,1265703
090718,135127,1265959
090718,135227,1266215
090718,135327,1266471
090718,135427,1266727
090718,135527,1266983
090718,135628,1267240
090718,135728,1267496
090718,135828,1267752
090718,135928,1268008
090718,140028,1310760
090718,140128,1311016
090718,140229,1311273
090718,140329,1311529
090718,140429,1311785
090718,140529,1312041
090718,140629,1312297
090718,140729,1312553
090718,140830,1312816
090718,140930,1313072
090718,141030,1314864
090718,141130,1315120
090718,141230,1315376
090718,141330,1315632
090718,141431,1315889
090718,141531,1316145
090718,141631,1316401
090718,141731,1316657
090718,141831,1316913
090718,141932,1317170
090718,142032,1318962
090718,142132,1319218
090718,142232,1319474
090718,142332,1319730
090718,142432,1319986
090718,142533,1320243
090718,142633,1320499
090718,142733,1320755
090718,142833,1321011
090718,142933,1321267
090718,143033,1323059
090718,143134,1323316
090718,143234,1323572
090718,143334,1323828
090718,143434,1324084
090718,143534,1324340
090718,143634,1324596
090718,143735,1324853
090718,143835,1325109
090718,143935,1325365
090718,144035,1327157
090718,144135,1327413
090718,144236,1327670
090718,144336,1327926
090718,144436,1328182
090718,144536,1328438
090718,144636,1328694
090718,144736,1328950
090718,144837,1329207
090718,144937,1329463
090718,145037,1331255
090718,145137,1331511
090718,145237,1331767
090718,145337,1332023
090718,145438,1332280
090718,145538,1332536
090718,145638,1332792
090718,145738,1333048
090718,145838,1333304
090718,145938,1333560
090718,150039,1376313
090718,150139,1376569
090718,150239,1376825
090718,150339,1377081
090718,150439,1377337
090718,150540,1377600
090718,150640,1377856
090718,150740,1378112
090718,150840,1378368
090718,150940,1378624
090718,151040,1380416
090718,151141,1380673
090718,151241,1380929
090718,151341,1381185
090718,151441,1381441
090718,151541,1381697
090718,151641,1381953
090718,151742,1382210
090718,151842,1382466
090718,151942,1382722
090718,152042,1384514
090718,152142,1384770
090718,152242,1385026
090718,152343,1385283
090718,152443,1385539
090718,152543,1385795
090718,152643,1386051
090718,152743,1386307
090718,152844,1386564
090718,152944,1386820
090718,153044,1388612
090718,153144,1388868
090718,153244,1389124
090718,153344,1389380
090718,153445,1389637
090718,153545,1389893
090718,153645,1390149
090718,153745,1390405
090718,153845,1390661
090718,153945,1390917
090718,154046,1392710
090718,154146,1392966
090718,154246,1393222
090718,154346,1393478
090718,154446,1393734
090718,154546,1393990
090718,154647,1394247
090718,154747,1394503
090718,154847,1394759
090718,154947,1395015
090718,155047,1396807
090718,155148,1397064
090718,155248,1397320
090718,155348,1397576
090718,155448,1397832
090718,155548,1398088
090718,155648,1398344
090718,155749,1398601
090718,155849,1398857
090718,155949,1399113
090718,160049,1441865
090718,160149,1442121
090718,160249,1442377
090718,160350,1442640
090718,160450,1442896
090718,160550,1443152
090718,160650,1443408
090718,160750,1443664
090718,160850,1443920
090718,160951,1444177
