Fecha,Hora(UTC),Coincidencias
230220,163737,79
230220,163837,64
230220,163937,81
230220,164037,79
230220,164138,88
230220,164238,96
230220,164338,74
230220,164438,66
230220,164538,79
230220,164638,80
230220,164739,96
230220,164839,91
230220,164939,99
230220,165039,84
230220,165139,70
230220,165239,75
230220,165340,89
230220,165440,91
230220,165540,91
230220,165640,82
230220,165740,77
230220,165840,101
230220,165941,87
230220,170041,81
230220,170141,74
230220,170241,90
230220,170341,86
230220,170442,80
230220,170542,84
230220,170642,51
230220,170742,88
230220,170842,79
230220,170942,82
230220,171043,73
230220,171143,78
230220,171243,80
230220,171343,83
230220,171443,85
230220,171543,77
230220,171644,85
230220,171744,98
230220,171844,91
230220,171944,75
230220,172044,73
230220,172144,81
230220,172245,61
230220,172345,84
230220,172445,69
230220,172545,79
230220,172645,76
230220,172745,76
230220,172846,89
230220,172946,78
230220,173046,63
230220,173146,79
230220,173246,105
230220,173347,84
230220,173447,97
230220,173547,72
230220,173647,87
230220,173747,69
230220,173847,90
230220,173948,84
230220,174048,93
230220,174148,92
230220,174248,98
230220,174348,88
230220,174448,74
230220,174549,83
230220,174649,83
230220,174749,86
230220,174849,81
230220,174949,79
230220,175049,86
230220,175150,79
230220,175250,86
230220,175350,64
230220,175450,76
230220,175550,84
230220,175651,75
230220,175751,80
230220,175851,76
230220,175951,67
230220,180051,83
230220,180151,92
230220,180252,76
230220,180352,87
230220,180452,85
230220,180552,81
230220,180652,82
230220,180752,67
230220,180853,99
230220,180953,94
230220,181053,86
230220,181153,86
230220,181253,92
230220,181353,65
230220,181454,86
230220,181554,81
230220,181654,80
230220,181754,68
230220,181854,78
230220,181954,78
230220,182055,75
230220,182155,75
230220,182255,75
230220,182355,76
230220,182455,97
230220,182556,65
230220,182656,72
230220,182756,77
230220,182856,63
230220,182956,73
230220,183056,69
230220,183157,71
230220,183257,83
230220,183357,71
230220,183457,82
230220,183557,77
230220,183657,82
230220,183758,72
230220,183858,86
230220,183958,81
230220,184058,75
230220,184158,88
230220,184258,74
230220,184359,76
230220,184459,81
230220,184559,94
230220,184659,86
230220,184759,78
230220,184900,74
230220,185000,72
230220,185100,85
230220,185200,80
230220,185300,92
230220,185400,74
230220,185501,79
230220,185601,105
230220,185701,73
230220,185801,76
230220,185901,94
230220,190001,89
230220,190102,73
230220,190202,85
230220,190302,76
230220,190402,73
230220,190502,98
230220,190602,79
230220,190703,77
230220,190803,83
230220,190903,70
230220,191003,77
230220,191103,80
230220,191203,68
230220,191304,85
230220,191404,83
230220,191504,67
230220,191604,74
230220,191704,66
230220,191805,73
230220,191905,83
230220,192005,68
230220,192105,76
230220,192205,83
230220,192305,93
230220,192406,76
230220,192506,73
230220,192606,73
230220,192706,80
230220,192806,65
230220,192906,75
230220,193007,65
230220,193107,84
230220,193207,83
230220,193307,71
230220,193407,66
230220,193507,61
230220,193608,85
230220,193708,83
230220,193808,74
230220,193908,64
230220,194008,66
230220,194108,63
230220,194209,77
230220,194309,67
230220,194409,76
230220,194509,80
230220,194609,73
230220,194710,69
230220,194810,87
230220,194910,78
230220,195010,73
230220,195110,99
230220,195210,79
230220,195311,63
230220,195411,73
230220,195511,94
230220,195611,63
230220,195711,72
230220,195811,78
230220,195912,70
230220,200012,70
230220,200112,73
230220,200212,68
230220,200312,64
230220,200412,77
230220,200513,78
230220,200613,66
230220,200713,80
230220,200813,68
230220,200913,77
230220,201014,71
230220,201114,58
230220,201214,60
230220,201314,63
230220,201414,57
230220,201514,97
230220,201615,76
230220,201715,82
230220,201815,100
230220,201915,80
230220,202015,65
230220,202115,81
230220,202216,77
230220,202316,75
230220,202416,85
230220,202516,80
230220,202616,62
230220,202716,82
230220,202817,55
230220,202917,74
230220,203017,75
230220,203117,72
230220,203217,75
230220,203317,74
230220,203418,76
230220,203518,71
230220,203618,77
230220,203718,74
230220,203818,67
230220,203919,77
230220,204019,72
230220,204119,73
230220,204219,75
230220,204319,67
230220,204419,66
230220,204520,84
230220,204620,77
230220,204720,81
230220,204820,69
230220,204920,73
230220,205020,78
230220,205121,80
230220,205221,66
230220,205321,63
230220,205421,73
230220,205521,67
230220,205621,75
230220,205722,78
230220,205822,75
230220,205922,78
230220,210022,68
230220,210122,75
230220,210222,88
230220,210323,87
230220,210423,69
230220,210523,66
230220,210623,78
230220,210723,77
230220,210824,86
230220,210924,75
230220,211024,63
230220,211124,86
230220,211224,84
230220,211324,75
230220,211425,79
230220,211525,82
230220,211625,83
230220,211725,68
230220,211825,78
230220,211925,88
230220,212026,86
230220,212126,57
230220,212226,79
230220,212326,73
230220,212426,87
230220,212526,74
230220,212627,77
230220,212727,79
230220,212827,59
230220,212927,80
230220,213027,82
230220,213128,72
230220,213228,76
230220,213328,82
230220,213428,81
230220,213528,68
230220,213628,71
230220,213729,65
230220,213829,67
230220,213929,70
230220,214029,67
230220,214129,73
230220,214229,69
230220,214330,65
230220,214430,80
230220,214530,76
230220,214630,76
230220,214730,80
230220,214830,79
230220,214931,72
230220,215031,83
230220,215131,74
230220,215231,85
230220,215331,78
230220,215431,71
230220,215532,71
230220,215632,74
230220,215732,66
230220,215832,83
230220,215932,84
230220,220033,78
230220,220133,74
230220,220233,89
230220,220333,66
230220,220433,66
230220,220533,67
230220,220634,78
230220,220734,78
230220,220834,74
230220,220934,81
230220,221034,72
230220,221134,72
230220,221235,71
230220,221335,74
230220,221435,65
230220,221535,91
230220,221635,79
230220,221735,61
230220,221836,67
230220,221936,79
230220,222036,76
230220,222136,83
230220,222236,86
230220,222336,68
230220,222437,91
230220,222537,76
230220,222637,70
230220,222737,78
230220,222837,77
230220,222938,75
230220,223038,80
230220,223138,74
230220,223238,79
230220,223338,83
230220,223438,69
230220,223539,72
230220,223639,70
230220,223739,85
230220,223839,70
230220,223939,81
230220,224039,66
230220,224140,84
230220,224240,80
230220,224340,75
230220,224440,82
230220,224540,71
230220,224640,65
230220,224741,87
230220,224841,82
230220,224941,84
230220,225041,82
230220,225141,74
230220,225242,98
230220,225342,90
230220,225442,75
230220,225542,70
230220,225642,68
230220,225742,72
230220,225843,76
230220,225943,73
230220,230043,89
230220,230143,87
230220,230243,75
230220,230343,71
230220,230444,82
230220,230544,65
230220,230644,97
230220,230744,69
230220,230844,82
230220,230944,81
230220,231045,76
230220,231145,95
230220,231245,71
230220,231345,75
230220,231445,75
230220,231545,77
230220,231646,84
230220,231746,71
230220,231846,67
230220,231946,78
230220,232046,57
230220,232147,74
230220,232247,79
230220,232347,87
230220,232447,74
230220,232547,80
230220,232647,71
230220,232748,71
230220,232848,88
230220,232948,64
230220,233048,82
230220,233148,75
230220,233248,83
230220,233349,79
230220,233449,82
230220,233549,67
230220,233649,71
230220,233749,78
230220,233849,62
230220,233950,75
230220,234050,70
230220,234150,82
230220,234250,79
230220,234350,72
230220,234451,76
230220,234551,70
230220,234651,69
230220,234751,90
230220,234851,79
230220,234951,101
230220,235052,85
230220,235152,81
230220,235252,91
230220,235352,79
230220,235452,68
230220,235552,74
230220,235653,82
230220,235753,85
230220,235853,75
230220,235953,89
240220,000053,95
240220,000153,82
240220,000254,83
240220,000354,69
240220,000454,76
240220,000554,89
240220,000654,78
240220,000754,82
240220,000855,78
240220,000955,68
240220,001055,63
240220,001155,75
240220,001255,73
240220,001356,80
240220,001456,72
240220,001556,95
240220,001656,73
240220,001756,72
240220,001856,68
240220,001957,80
240220,002057,72
240220,002157,64
240220,002257,79
240220,002357,86
240220,002457,77
240220,002558,67
240220,002658,67
240220,002758,72
240220,002858,74
240220,002958,65
240220,003058,79
240220,003159,83
240220,003259,79
240220,003359,71
240220,003459,93
240220,003559,76
240220,003659,84
240220,003800,88
240220,003900,78
240220,004000,67
240220,004100,92
240220,004200,93
240220,004301,68
240220,004401,84
240220,004501,86
240220,004601,86
240220,004701,69
240220,004801,83
240220,004902,73
240220,005002,77
240220,005102,101
240220,005202,74
240220,005302,74
240220,005402,82
240220,005503,80
240220,005603,72
240220,005703,74
240220,005803,63
240220,005903,66
240220,010003,62
240220,010104,74
240220,010204,77
240220,010304,70
240220,010404,102
240220,010504,88
240220,010605,86
240220,010705,73
240220,010805,88
240220,010905,78
240220,011005,82
240220,011105,86
240220,011206,91
240220,011306,81
240220,011406,74
240220,011506,84
240220,011606,81
240220,011706,76
240220,011807,53
240220,011907,74
240220,012007,69
240220,012107,79
240220,012207,82
240220,012307,91
240220,012408,79
240220,012508,81
240220,012608,89
240220,012708,69
240220,012808,59
240220,012908,89
240220,013009,81
240220,013109,71
240220,013209,97
240220,013309,69
240220,013409,70
240220,013510,65
240220,013610,82
240220,013710,70
240220,013810,70
240220,013910,75
240220,014010,78
240220,014111,97
240220,014211,78
240220,014311,55
240220,014411,66
240220,014511,77
240220,014611,86
240220,014712,85
240220,014812,63
240220,014912,81
240220,015012,89
240220,015112,56
240220,015212,68
240220,015313,79
240220,015413,69
240220,015513,86
240220,015613,83
240220,015713,62
240220,015813,93
240220,015914,81
240220,020014,81
240220,020114,71
240220,020214,84
240220,020314,91
240220,020415,70
240220,020515,78
240220,020615,83
240220,020715,78
240220,020815,75
240220,020915,86
240220,021016,83
240220,021116,86
240220,021216,60
240220,021316,88
240220,021416,65
240220,021516,79
240220,021617,72
240220,021717,92
240220,021817,86
240220,021917,91
240220,022017,79
240220,022117,80
240220,022218,74
240220,022318,96
240220,022418,82
240220,022518,97
240220,022618,84
240220,022719,78
240220,022819,72
240220,022919,63
240220,023019,99
240220,023119,80
240220,023219,82
240220,023320,85
240220,023420,78
240220,023520,81
240220,023620,75
240220,023720,80
240220,023820,81
240220,023921,85
240220,024021,87
240220,024121,75
240220,024221,77
240220,024321,68
240220,024421,88
240220,024522,57
240220,024622,82
240220,024722,86
240220,024822,76
240220,024922,94
240220,025022,85
240220,025123,83
240220,025223,80
240220,025323,67
240220,025423,94
240220,025523,81
240220,025624,74
240220,025724,63
240220,025824,64
240220,025924,85
240220,030024,84
240220,030124,77
240220,030225,73
240220,030325,92
240220,030425,90
240220,030525,72
240220,030625,95
240220,030725,92
240220,030826,78
240220,030926,86
240220,031026,73
240220,031126,78
240220,031226,99
240220,031326,81
240220,031427,87
240220,031527,70
240220,031627,96
240220,031727,85
240220,031827,82
240220,031927,91
240220,032028,79
240220,032128,89
240220,032228,86
240220,032328,83
240220,032428,77
240220,032529,81
240220,032629,76
240220,032729,77
240220,032829,83
240220,032929,89
240220,033029,91
240220,033130,76
240220,033230,105
240220,033330,79
240220,033430,96
240220,033530,91
240220,033630,73
240220,033731,74
240220,033831,85
240220,033931,79
240220,034031,78
240220,034131,84
240220,034231,67
240220,034332,102
240220,034432,82
240220,034532,87
240220,034632,79
240220,034732,82
240220,034833,102
240220,034933,66
240220,035033,86
240220,035133,80
240220,035233,83
240220,035333,74
240220,035434,90
240220,035534,89
240220,035634,76
240220,035734,61
240220,035834,79
240220,035934,91
240220,040035,95
240220,040135,81
240220,040235,78
240220,040335,72
240220,040435,81
240220,040535,70
240220,040636,96
240220,040736,94
240220,040836,99
240220,040936,95
240220,041036,83
240220,041136,76
240220,041237,83
240220,041337,80
240220,041437,83
240220,041537,75
240220,041637,89
240220,041738,74
240220,041838,65
240220,041938,92
240220,042038,79
240220,042138,71
240220,042238,80
240220,042339,79
240220,042439,81
240220,042539,94
240220,042639,84
240220,042739,84
240220,042839,85
240220,042940,80
240220,043040,89
240220,043140,86
240220,043240,73
240220,043340,86
240220,043440,81
240220,043541,75
240220,043641,76
240220,043741,77
240220,043841,81
240220,043941,81
240220,044041,82
240220,044142,79
240220,044242,83
240220,044342,69
240220,044442,65
240220,044542,83
240220,044643,73
240220,044743,80
240220,044843,75
240220,044943,74
240220,045043,77
240220,045143,80
240220,045244,82
240220,045344,81
240220,045444,80
240220,045544,87
240220,045644,82
240220,045744,90
240220,045845,89
240220,045945,71
240220,050045,69
240220,050145,96
240220,050245,75
240220,050345,83
240220,050446,86
240220,050546,87
240220,050646,63
240220,050746,68
240220,050846,78
240220,050947,102
240220,051047,86
240220,051147,71
240220,051247,63
240220,051347,85
240220,051447,86
240220,051548,94
240220,051648,76
240220,051748,72
240220,051848,68
240220,051948,67
240220,052048,72
240220,052149,75
240220,052249,80
240220,052349,86
240220,052449,85
240220,052549,94
240220,052649,70
240220,052750,89
240220,052850,92
240220,052950,89
240220,053050,86
240220,053150,70
240220,053250,77
240220,053351,86
240220,053451,87
240220,053551,87
240220,053651,75
240220,053751,95
240220,053852,85
240220,053952,77
240220,054052,80
240220,054152,89
240220,054252,75
240220,054352,74
240220,054453,69
240220,054553,79
240220,054653,88
240220,054753,81
240220,054853,55
240220,054953,89
240220,055054,77
240220,055154,92
240220,055254,72
240220,055354,90
240220,055454,64
240220,055554,90
240220,055655,73
240220,055755,71
240220,055855,86
240220,055955,92
240220,060055,86
240220,060155,80
240220,060256,87
240220,060356,95
240220,060456,99
240220,060556,85
240220,060656,75
240220,060757,71
240220,060857,82
240220,060957,70
240220,061057,82
240220,061157,90
240220,061257,85
240220,061358,72
240220,061458,71
240220,061558,84
240220,061658,92
240220,061758,68
240220,061858,68
240220,061959,82
240220,062059,90
240220,062159,79
240220,062259,91
240220,062359,73
240220,062459,97
240220,062600,86
240220,062700,75
240220,062800,65
240220,062900,91
240220,063000,77
240220,063101,80
240220,063201,82
240220,063301,92
240220,063401,76
240220,063501,80
240220,063601,104
240220,063702,79
240220,063802,74
240220,063902,83
240220,064002,78
240220,064102,89
240220,064202,75
240220,064303,94
240220,064403,100
240220,064503,100
240220,064603,79
240220,064703,86
240220,064803,50
240220,064904,90
240220,065004,102
240220,065104,62
240220,065204,90
240220,065304,76
240220,065404,75
240220,065505,91
240220,065605,99
240220,065705,69
240220,065805,90
240220,065905,98
240220,070006,84
240220,070106,89
240220,070206,68
240220,070306,81
240220,070406,72
240220,070506,87
240220,070607,82
240220,070707,82
240220,070807,81
240220,070907,88
240220,071007,84
240220,071107,96
240220,071208,86
240220,071308,67
240220,071408,72
240220,071508,78
240220,071608,86
240220,071708,88
240220,071809,85
240220,071909,94
240220,072009,77
240220,072109,93
240220,072209,100
240220,072309,86
240220,072410,71
240220,072510,79
240220,072610,58
240220,072710,113
240220,072810,87
240220,072911,73
240220,073011,83
240220,073111,88
240220,073211,85
240220,073311,86
240220,073411,87
240220,073512,82
240220,073612,74
240220,073712,79
240220,073812,88
240220,073912,81
240220,074012,71
240220,074113,93
240220,074213,74
240220,074313,100
240220,074413,92
240220,074513,77
240220,074613,88
240220,074714,89
240220,074814,70
240220,074914,80
240220,075014,71
240220,075114,76
240220,075215,76
240220,075315,70
240220,075415,94
240220,075515,74
240220,075615,98
240220,075715,86
240220,075816,86
240220,075916,91
240220,080016,82
240220,080116,89
240220,080216,88
240220,080316,71
240220,080417,84
240220,080517,84
240220,080617,104
240220,080717,90
240220,080817,75
240220,080917,80
240220,081018,95
240220,081118,85
240220,081218,85
240220,081318,83
240220,081418,88
240220,081518,97
240220,081619,90
240220,081719,79
240220,081819,94
240220,081919,106
240220,082019,104
240220,082120,92
240220,082220,97
240220,082320,84
240220,082420,85
240220,082520,77
240220,082620,103
240220,082721,102
240220,082821,84
240220,082921,92
240220,083021,78
240220,083121,85
240220,083221,74
240220,083322,93
240220,083422,95
240220,083522,100
240220,083622,82
240220,083722,88
240220,083822,86
240220,083923,91
240220,084023,72
240220,084123,67
240220,084223,90
240220,084323,85
240220,084424,98
240220,084524,84
240220,084624,74
240220,084724,82
240220,084824,83
240220,084924,90
240220,085025,85
240220,085125,99
240220,085225,74
240220,085325,72
240220,085425,80
240220,085525,89
240220,085626,82
240220,085726,78
240220,085826,90
240220,085926,89
240220,090026,93
240220,090126,72
240220,090227,86
240220,090327,64
240220,090427,88
240220,090527,106
240220,090627,79
240220,090727,87
240220,090828,84
240220,090928,91
240220,091028,76
240220,091128,78
240220,091228,79
240220,091329,98
240220,091429,73
240220,091529,79
240220,091629,90
240220,091729,87
240220,091829,85
240220,091930,85
240220,092030,83
240220,092130,82
240220,092230,79
240220,092330,90
240220,092430,84
240220,092531,90
240220,092631,74
240220,092731,86
240220,092831,97
240220,092931,94
240220,093031,88
240220,093132,107
240220,093232,75
240220,093332,81
240220,093432,93
240220,093532,80
240220,093632,95
240220,093733,92
240220,093833,80
240220,093933,116
240220,094033,75
240220,094133,92
240220,094234,100
240220,094334,83
240220,094434,82
240220,094534,94
240220,094634,98
240220,094734,79
240220,094835,83
240220,094935,79
240220,095035,92
240220,095135,86
240220,095235,90
240220,095335,69
240220,095436,71
240220,095536,77
240220,095636,81
240220,095736,79
240220,095836,87
240220,095936,79
240220,100037,88
240220,100137,83
240220,100237,79
240220,100337,74
240220,100437,88
240220,100538,95
240220,100638,98
240220,100738,89
240220,100838,92
240220,100938,77
240220,101038,69
240220,101139,86
240220,101239,94
240220,101339,94
240220,101439,75
240220,101539,88
240220,101639,91
240220,101740,84
240220,101840,78
240220,101940,100
240220,102040,88
240220,102140,101
240220,102240,86
240220,102341,89
240220,102441,89
240220,102541,80
240220,102641,84
240220,102741,79
240220,102841,90
240220,102942,84
240220,103042,81
240220,103142,88
240220,103242,74
240220,103342,73
240220,103443,69
240220,103543,84
240220,103643,108
240220,103743,88
240220,103843,81
240220,103943,93
240220,104044,97
240220,104144,86
240220,104244,74
240220,104344,84
240220,104444,92
240220,104544,85
240220,104645,83
240220,104745,73
240220,104845,86
240220,104945,81
240220,105045,89
240220,105145,96
240220,105246,96
240220,105346,90
240220,105446,77
240220,105546,90
240220,105646,92
240220,105746,91
240220,105847,81
240220,105947,88
240220,110047,74
240220,110147,98
240220,110247,87
240220,110348,70
240220,110448,96
240220,110548,82
240220,110648,93
240220,110748,86
240220,110848,92
240220,110949,95
240220,111049,79
240220,111149,71
240220,111249,76
240220,111349,89
240220,111449,87
240220,111550,94
240220,111650,77
240220,111750,78
240220,111850,89
240220,111950,76
240220,112050,95
240220,112151,79
240220,112251,85
240220,112351,69
240220,112451,95
240220,112551,87
240220,112652,76
240220,112752,84
240220,112852,94
240220,112952,85
240220,113052,97
240220,113152,76
240220,113253,78
240220,113353,99
240220,113453,103
240220,113553,84
240220,113653,71
240220,113753,100
240220,113854,83
240220,113954,70
240220,114054,103
240220,114154,86
240220,114254,96
240220,114354,79
240220,114455,98
240220,114555,86
240220,114655,71
240220,114755,84
240220,114855,82
240220,114955,90
240220,115056,89
240220,115156,90
240220,115256,87
240220,115356,77
240220,115456,91
240220,115557,87
240220,115657,87
240220,115757,84
240220,115857,92
240220,115957,94
240220,120057,68
240220,120158,86
240220,120258,92
240220,120358,99
240220,120458,99
240220,120558,83
240220,120658,78
240220,120759,91
240220,120859,76
240220,120959,98
240220,121059,85
240220,121159,89
240220,121259,87
240220,121400,89
240220,121500,80
240220,121600,85
240220,121700,95
240220,121800,80
240220,121900,100
240220,122001,94
240220,122101,111
240220,122201,92
240220,122301,88
240220,122401,81
240220,122502,67
240220,122602,96
240220,122702,75
240220,122802,102
240220,122902,90
240220,123002,86
240220,123103,88
240220,123203,73
240220,123303,83
240220,123403,107
240220,123503,89
240220,123603,74
240220,123704,90
240220,123804,106
240220,123904,90
240220,124004,84
240220,124104,100
240220,124204,80
240220,124305,88
240220,124405,99
240220,124505,98
240220,124605,98
240220,124705,71
240220,124806,87
240220,124906,78
240220,125006,106
240220,125106,94
240220,125206,75
240220,125306,72
240220,125407,99
240220,125507,100
240220,125607,94
240220,125707,102
240220,125807,91
240220,125907,101
240220,130008,92
240220,130108,96
240220,130208,91
240220,130308,90
240220,130408,84
240220,130508,75
240220,130609,92
240220,130709,79
240220,130809,96
240220,130909,97
240220,131009,69
240220,131109,112
240220,131210,81
240220,131310,76
240220,131410,96
240220,131510,75
240220,131610,88
240220,131711,79
240220,131811,90
240220,131911,83
240220,132011,90
240220,132111,82
240220,132211,108
240220,132312,93
240220,132412,84
240220,132512,84
240220,132612,85
240220,132712,95
240220,132812,86
240220,132913,97
240220,133013,91
240220,133113,80
240220,133213,90
240220,133313,65
240220,133413,95
240220,133514,84
240220,133614,81
240220,133714,91
240220,133814,88
240220,133914,75
240220,134014,69
240220,134115,99
240220,134215,83
240220,134315,82
240220,134415,90
240220,134515,97
240220,134616,82
240220,134716,86
240220,134816,77
240220,134916,85
240220,135016,100
240220,135116,85
240220,135217,86
240220,135317,77
240220,135417,78
240220,135517,90
240220,135617,78
240220,135717,84
240220,135818,94
240220,135918,78
240220,140018,82
240220,140118,75
240220,140218,91
240220,140318,70
240220,140419,87
240220,140519,79
240220,140619,103
240220,140719,93
240220,140819,84
240220,140920,81
240220,141020,86
240220,141120,76
240220,141220,78
240220,141320,89
240220,141420,101
240220,141521,87
240220,141621,103
240220,141721,100
240220,141821,96
240220,141921,110
240220,142021,91
240220,142122,97
240220,142222,91
240220,142322,109
240220,142422,102
240220,142522,89
240220,142622,105
240220,142723,116
240220,142823,109
240220,142923,76
240220,143023,84
240220,143123,95
240220,143223,94
240220,143324,96
240220,143424,87
240220,143524,101
240220,143624,113
240220,143724,94
240220,143825,105
240220,143925,84
240220,144025,114
240220,144125,83
240220,144225,87
240220,144325,98
240220,144426,91
240220,144526,85
240220,144626,90
240220,144726,98
240220,144826,74
240220,144926,91
240220,145027,99
240220,145127,96
240220,145227,90
240220,145327,87
240220,145427,100
240220,145527,85
240220,145628,96
240220,145728,97
240220,145828,88
240220,145928,86
240220,150028,99
240220,150128,84
240220,150229,95
240220,150329,87
240220,150429,71
240220,150529,83
240220,150629,114
240220,150730,86
240220,150830,86
240220,150930,80
240220,151030,96
240220,151130,83
240220,151230,74
240220,151331,76
240220,151431,83
240220,151531,96
240220,151631,88
240220,151731,101
240220,151831,94
240220,151932,107
240220,152032,89
240220,152132,99
240220,152232,87
240220,152332,86
240220,152432,76
240220,152533,74
240220,152633,94
240220,152733,92
240220,152833,97
240220,152933,99
240220,153034,81
240220,153134,105
240220,153234,93
240220,153334,87
240220,153434,64
240220,153534,74
240220,153635,94
240220,153735,91
240220,153835,85
240220,153935,80
240220,154035,91
240220,154135,76
240220,154236,84
240220,154336,85
240220,154436,97
240220,154536,93
240220,154636,74
240220,154736,70
240220,154837,93
240220,154937,84
240220,155037,86
240220,155137,95
240220,155237,92
240220,155337,93
240220,155438,102
240220,155538,79
240220,155638,83
240220,155738,97
240220,155838,79
240220,155939,93
240220,160039,106
240220,160139,95
240220,160239,81
240220,160339,82
240220,160439,100
240220,160540,78
240220,160640,73
240220,160740,85
240220,160840,91
240220,160940,100
240220,161040,89
240220,161141,84
240220,161241,87
240220,161341,87
240220,161441,96
240220,161541,82
240220,161641,79
240220,161742,88
240220,161842,80
240220,161942,85
240220,162042,89
240220,162142,89
240220,162243,95
240220,162343,85
240220,162443,83
240220,162543,79
240220,162643,88
240220,162743,91
240220,162844,90
240220,162944,59
240220,163044,88
240220,163144,68
240220,163244,74
240220,163344,90
240220,163445,86
240220,163545,87
240220,163645,97
240220,163745,92
240220,163845,90
240220,163945,81
240220,164046,79
240220,164146,73
240220,164246,83
240220,164346,85
240220,164446,89
240220,164546,94
240220,164647,71
240220,164747,82
240220,164847,105
240220,164947,79
240220,165047,81
240220,165148,82
240220,165248,105
240220,165348,69
240220,165448,89
240220,165548,83
240220,165648,97
240220,165749,81
240220,165849,74
240220,165949,90
240220,170049,80
240220,170149,81
240220,170249,97
240220,170350,89
240220,170450,79
240220,170550,83
240220,170650,100
240220,170750,70
240220,170850,92
240220,170951,90
240220,171051,75
240220,171151,82
240220,171251,97
240220,171351,93
240220,171451,98
240220,171552,78
240220,171652,81
240220,171752,86
240220,171852,75
240220,171952,87
240220,172053,76
240220,172153,81
240220,172253,92
240220,172353,77
240220,172453,82
240220,172553,86
240220,172654,105
240220,172754,89
240220,172854,95
240220,172954,69
240220,173054,102
240220,173154,76
240220,173255,85
240220,173355,74
240220,173455,81
240220,173555,93
240220,173655,78
240220,173755,80
240220,173856,76
240220,173956,93
240220,174056,84
240220,174156,73
240220,174256,76
240220,174357,82
240220,174457,80
240220,174557,70
240220,174657,78
240220,174757,78
240220,174857,78
240220,174958,82
240220,175058,68
240220,175158,82
240220,175258,55
240220,175358,80
240220,175458,92
240220,175559,77
240220,175659,76
240220,175759,87
240220,175859,76
240220,175959,74
240220,180059,67
240220,180200,95
240220,180300,90
240220,180400,91
240220,180500,83
240220,180600,60
240220,180700,84
240220,180801,75
240220,180901,75
240220,181001,70
240220,181101,86
240220,181201,81
240220,181302,73
240220,181402,70
240220,181502,85
240220,181602,74
240220,181702,60
240220,181802,75
240220,181903,91
240220,182003,78
240220,182103,83
240220,182203,79
240220,182303,83
240220,182403,84
240220,182504,89
240220,182604,77
240220,182704,84
240220,182804,75
240220,182904,59
240220,183004,86
240220,183105,55
240220,183205,79
240220,183305,91
240220,183405,73
240220,183505,80
240220,183605,74
240220,183706,62
240220,183806,96
240220,183906,87
240220,184006,74
240220,184106,89
240220,184207,94
240220,184307,69
240220,184407,67
240220,184507,89
240220,184607,77
240220,184707,69
240220,184808,86
240220,184908,72
240220,185008,70
240220,185108,75
240220,185208,82
240220,185308,83
240220,185409,81
240220,185509,88
240220,185609,79
240220,185709,63
240220,185809,84
240220,185909,73
240220,190010,67
240220,190110,79
240220,190210,66
240220,190310,83
240220,190410,80
240220,190511,67
240220,190611,81
240220,190711,80
240220,190811,95
240220,190911,91
240220,191011,72
240220,191112,79
240220,191212,88
240220,191312,64
240220,191412,75
240220,191512,87
240220,191612,73
240220,191713,73
240220,191813,88
240220,191913,75
240220,192013,67
240220,192113,87
240220,192213,67
240220,192314,73
240220,192414,83
240220,192514,77
240220,192614,77
240220,192714,88
240220,192814,76
240220,192915,101
240220,193015,80
240220,193115,73
240220,193215,90
240220,193315,70
240220,193416,74
240220,193516,81
240220,193616,65
240220,193716,78
240220,193816,60
240220,193916,61
240220,194017,85
240220,194117,69
240220,194217,69
240220,194317,82
240220,194417,81
240220,194517,81
240220,194618,73
240220,194718,72
240220,194818,76
240220,194918,93
240220,195018,74
240220,195118,88
240220,195219,82
240220,195319,76
240220,195419,76
240220,195519,72
240220,195619,77
240220,195719,85
240220,195820,72
240220,195920,71
240220,200020,71
240220,200120,66
240220,200220,75
240220,200321,76
240220,200421,71
240220,200521,74
240220,200621,80
240220,200721,93
240220,200821,83
240220,200922,73
240220,201022,69
240220,201122,81
240220,201222,63
240220,201322,80
240220,201422,87
240220,201523,71
240220,201623,79
240220,201723,72
240220,201823,51
240220,201923,85
240220,202023,66
240220,202124,66
240220,202224,85
240220,202324,73
240220,202424,78
240220,202524,84
240220,202625,74
240220,202725,74
240220,202825,76
240220,202925,67
240220,203025,73
240220,203125,65
240220,203226,70
240220,203326,74
240220,203426,86
240220,203526,73
240220,203626,70
240220,203726,57
240220,203827,74
240220,203927,66
240220,204027,70
240220,204127,80
240220,204227,95
240220,204327,73
240220,204428,57
240220,204528,70
240220,204628,72
240220,204728,76
240220,204828,61
240220,204928,63
240220,205029,70
240220,205129,85
240220,205229,76
240220,205329,60
240220,205429,84
240220,205530,96
240220,205630,71
240220,205730,71
240220,205830,67
240220,205930,81
240220,210030,71
240220,210131,98
240220,210231,81
240220,210331,65
240220,210431,80
240220,210531,90
240220,210631,75
240220,210732,80
240220,210832,70
240220,210932,80
240220,211032,76
240220,211132,77
240220,211232,83
240220,211333,86
240220,211433,68
240220,211533,87
240220,211633,68
240220,211733,77
240220,211834,68
240220,211934,81
240220,212034,77
240220,212134,67
240220,212234,83
240220,212334,90
240220,212435,76
240220,212535,93
240220,212635,82
240220,212735,79
240220,212835,60
240220,212935,82
240220,213036,88
240220,213136,70
240220,213236,89
240220,213336,55
240220,213436,84
240220,213536,75
240220,213637,68
240220,213737,69
240220,213837,65
240220,213937,85
240220,214037,70
240220,214137,69
240220,214238,63
240220,214338,67
240220,214438,70
240220,214538,83
240220,214638,73
240220,214739,77
240220,214839,79
