Fecha,Hora(UTC),Coincidencias
030320,193822,79
030320,193922,61
030320,194022,70
030320,194122,63
030320,194222,60
030320,194323,77
030320,194423,65
030320,194523,61
030320,194623,76
030320,194723,69
030320,194824,62
030320,194924,70
030320,195024,71
030320,195124,64
030320,195224,65
030320,195324,60
030320,195425,65
030320,195525,68
030320,195625,64
030320,195725,61
030320,195825,67
030320,195925,47
030320,200026,62
030320,200126,74
030320,200226,71
030320,200326,85
030320,200426,62
030320,200526,55
030320,200627,61
030320,200727,72
030320,200827,67
030320,200927,80
030320,201027,64
030320,201128,66
030320,201228,56
030320,201328,61
030320,201428,56
030320,201528,88
030320,201628,61
030320,201729,88
030320,201829,59
030320,201929,55
030320,202029,57
030320,202129,77
030320,202229,65
030320,202330,69
030320,202430,83
030320,202530,70
030320,202630,58
030320,202730,68
030320,202830,52
030320,202931,62
030320,203031,68
030320,203131,64
030320,203231,69
030320,203331,72
030320,203431,58
030320,203532,73
030320,203632,70
030320,203732,63
030320,203832,58
030320,203932,68
030320,204033,66
030320,204133,63
030320,204233,64
030320,204333,62
030320,204433,70
030320,204533,70
030320,204634,65
030320,204734,61
030320,204834,66
030320,204934,69
030320,205034,69
030320,205134,65
030320,205235,58
030320,205335,64
030320,205435,53
030320,205535,58
030320,205635,67
030320,205735,59
030320,205836,69
030320,205936,54
030320,210036,67
030320,210136,73
030320,210236,48
030320,210336,64
030320,210437,90
030320,210537,54
030320,210637,68
030320,210737,68
030320,210837,65
030320,210938,71
030320,211038,60
030320,211138,79
030320,211238,71
030320,211338,55
030320,211438,56
030320,211539,60
030320,211639,63
030320,211739,66
030320,211839,70
030320,211939,59
030320,212039,55
030320,212140,60
030320,212240,56
030320,212340,67
030320,212440,71
030320,212540,56
030320,212640,64
030320,212741,64
030320,212841,52
030320,212941,78
030320,213041,53
030320,213141,55
030320,213242,61
030320,213342,71
030320,213442,56
030320,213542,65
030320,213642,73
030320,213742,61
030320,213843,62
030320,213943,56
030320,214043,62
030320,214143,69
030320,214243,65
030320,214343,71
030320,214444,47
030320,214544,61
030320,214644,60
030320,214744,58
030320,214844,59
030320,214944,84
030320,215045,57
030320,215145,62
030320,215245,51
030320,215345,70
030320,215445,53
030320,215545,53
030320,215646,52
030320,215746,66
030320,215846,69
030320,215946,62
030320,220046,63
030320,220147,68
030320,220247,61
030320,220347,65
030320,220447,58
030320,220547,58
030320,220647,50
030320,220748,67
030320,220848,65
030320,220948,70
030320,221048,69
030320,221148,56
030320,221248,50
030320,221349,66
030320,221449,55
030320,221549,60
030320,221649,65
030320,221749,58
030320,221849,57
030320,221950,58
030320,222050,52
030320,222150,60
030320,222250,66
030320,222350,58
030320,222450,76
030320,222551,78
030320,222651,67
030320,222751,65
030320,222851,57
030320,222951,75
030320,223052,54
030320,223152,78
030320,223252,67
030320,223352,57
030320,223452,69
030320,223552,62
030320,223653,74
030320,223753,56
030320,223853,63
030320,223953,55
030320,224053,63
030320,224153,80
030320,224254,50
030320,224354,73
030320,224454,58
030320,224554,62
030320,224654,59
030320,224754,67
030320,224855,63
030320,224955,57
030320,225055,56
030320,225155,71
030320,225255,70
030320,225356,56
030320,225456,54
030320,225556,74
030320,225656,69
030320,225756,68
030320,225856,51
030320,225957,75
030320,230057,54
030320,230157,74
030320,230257,56
030320,230357,55
030320,230457,63
030320,230558,61
030320,230658,67
030320,230758,59
030320,230858,61
030320,230958,59
030320,231058,64
030320,231159,65
030320,231259,59
030320,231359,52
030320,231459,60
030320,231559,70
030320,231659,55
030320,231800,64
030320,231900,67
030320,232000,65
030320,232100,57
030320,232200,64
030320,232301,75
030320,232401,58
030320,232501,75
030320,232601,61
030320,232701,79
030320,232801,59
030320,232902,75
030320,233002,59
030320,233102,57
030320,233202,60
030320,233302,65
030320,233402,54
030320,233503,51
030320,233603,48
030320,233703,61
030320,233803,66
030320,233903,74
030320,234003,55
030320,234104,72
030320,234204,64
030320,234304,71
030320,234404,51
030320,234504,57
030320,234604,74
030320,234705,69
030320,234805,59
030320,234905,50
030320,235005,51
030320,235105,66
030320,235206,58
030320,235306,73
030320,235406,77
030320,235506,78
030320,235606,81
030320,235706,57
030320,235807,53
030320,235907,68
040320,000007,74
040320,000107,65
040320,000207,79
040320,000307,49
040320,000408,61
040320,000508,63
040320,000608,63
040320,000708,69
040320,000808,58
040320,000908,63
040320,001009,61
040320,001109,69
040320,001209,74
040320,001309,72
040320,001409,77
040320,001510,67
040320,001610,64
040320,001710,64
040320,001810,80
040320,001910,62
040320,002010,63
040320,002111,68
040320,002211,58
040320,002311,57
040320,002411,70
040320,002511,65
040320,002611,56
040320,002712,65
040320,002812,60
040320,002912,65
040320,003012,61
040320,003112,67
040320,003212,65
040320,003313,59
040320,003413,56
040320,003513,66
040320,003613,74
040320,003713,59
040320,003813,53
040320,003914,68
040320,004014,58
040320,004114,64
040320,004214,66
040320,004314,61
040320,004415,52
040320,004515,66
040320,004615,54
040320,004715,73
040320,004815,66
040320,004915,64
040320,005016,72
040320,005116,63
040320,005216,56
040320,005316,58
040320,005416,79
040320,005516,64
040320,005617,64
040320,005717,72
040320,005817,78
040320,005917,63
040320,010017,61
040320,010117,71
040320,010218,65
040320,010318,67
040320,010418,58
040320,010518,60
040320,010618,72
040320,010718,76
040320,010819,63
040320,010919,65
040320,011019,62
040320,011119,80
040320,011219,63
040320,011320,71
040320,011420,73
040320,011520,63
040320,011620,62
040320,011720,59
040320,011820,66
040320,011921,63
040320,012021,57
040320,012121,60
040320,012221,57
040320,012321,74
040320,012421,71
040320,012522,67
040320,012622,54
040320,012722,57
040320,012822,59
040320,012922,60
040320,013022,59
040320,013123,48
040320,013223,67
040320,013323,67
040320,013423,60
040320,013523,74
040320,013624,69
040320,013724,68
040320,013824,64
040320,013924,67
040320,014024,56
040320,014124,64
040320,014225,69
040320,014325,59
040320,014425,70
040320,014525,56
040320,014625,67
040320,014725,66
040320,014826,64
040320,014926,70
040320,015026,54
040320,015126,72
040320,015226,63
040320,015326,73
040320,015427,76
040320,015527,74
040320,015627,59
040320,015727,67
040320,015827,66
040320,015927,70
040320,020028,65
040320,020128,69
040320,020228,62
040320,020328,60
040320,020428,63
040320,020529,66
040320,020629,68
040320,020729,78
040320,020829,83
040320,020929,74
040320,021029,72
040320,021130,73
040320,021230,72
040320,021330,81
040320,021430,75
040320,021530,60
040320,021630,68
040320,021731,64
040320,021831,79
040320,021931,63
040320,022031,62
040320,022131,62
040320,022231,78
040320,022332,70
040320,022432,62
040320,022532,54
040320,022632,75
040320,022732,59
040320,022832,62
040320,022933,64
040320,023033,56
040320,023133,73
040320,023233,62
040320,023333,67
040320,023434,86
040320,023534,67
040320,023634,65
040320,023734,56
040320,023834,68
040320,023934,66
040320,024035,72
040320,024135,82
040320,024235,68
040320,024335,77
040320,024435,54
040320,024535,64
040320,024636,89
040320,024736,59
040320,024836,78
040320,024936,77
040320,025036,76
040320,025136,62
040320,025237,62
040320,025337,66
040320,025437,70
040320,025537,64
040320,025637,65
040320,025738,63
040320,025838,61
040320,025938,70
040320,030038,55
040320,030138,78
040320,030238,77
040320,030339,65
040320,030439,75
040320,030539,64
040320,030639,76
040320,030739,60
040320,030839,66
040320,030940,74
040320,031040,72
040320,031140,70
040320,031240,47
040320,031340,73
040320,031440,70
040320,031541,70
040320,031641,62
040320,031741,65
040320,031841,65
040320,031941,69
040320,032041,58
040320,032142,61
040320,032242,67
040320,032342,62
040320,032442,68
040320,032542,71
040320,032643,69
040320,032743,70
040320,032843,69
040320,032943,63
040320,033043,72
040320,033143,64
040320,033244,82
040320,033344,58
040320,033444,67
040320,033544,62
040320,033644,66
040320,033744,72
040320,033845,56
040320,033945,60
040320,034045,52
040320,034145,77
040320,034245,65
040320,034345,49
040320,034446,58
040320,034546,60
040320,034646,55
040320,034746,64
040320,034846,64
040320,034946,68
040320,035047,68
040320,035147,64
040320,035247,72
040320,035347,89
040320,035447,63
040320,035548,67
040320,035648,79
040320,035748,78
040320,035848,66
040320,035948,76
040320,040048,63
040320,040149,57
040320,040249,69
040320,040349,63
040320,040449,66
040320,040549,62
040320,040649,66
040320,040750,62
040320,040850,59
040320,040950,52
040320,041050,70
040320,041150,52
040320,041250,75
040320,041351,58
040320,041451,63
040320,041551,82
040320,041651,69
040320,041751,61
040320,041852,68
040320,041952,71
040320,042052,60
040320,042152,80
040320,042252,67
040320,042352,63
040320,042453,75
040320,042553,69
040320,042653,72
040320,042753,75
040320,042853,75
040320,042953,69
040320,043054,65
040320,043154,77
040320,043254,87
040320,043354,75
040320,043454,63
040320,043554,60
040320,043655,72
040320,043755,81
040320,043855,61
040320,043955,67
040320,044055,65
040320,044155,60
040320,044256,58
040320,044356,64
040320,044456,75
040320,044556,82
040320,044656,66
040320,044757,50
040320,044857,71
040320,044957,78
040320,045057,63
040320,045157,68
040320,045257,59
040320,045358,64
040320,045458,71
040320,045558,59
040320,045658,59
040320,045758,72
040320,045858,67
040320,045959,81
040320,050059,79
040320,050159,62
040320,050259,65
040320,050359,75
040320,050459,71
040320,050600,76
040320,050700,67
040320,050800,74
040320,050900,67
040320,051000,74
040320,051100,74
040320,051201,70
040320,051301,64
040320,051401,72
040320,051501,62
040320,051601,70
040320,051702,81
040320,051802,66
040320,051902,67
040320,052002,77
040320,052102,58
040320,052202,71
040320,052303,70
040320,052403,76
040320,052503,84
040320,052603,72
040320,052703,60
040320,052803,63
040320,052904,78
040320,053004,74
040320,053104,75
040320,053204,69
040320,053304,76
040320,053404,63
040320,053505,76
040320,053605,65
040320,053705,65
040320,053805,77
040320,053905,66
040320,054006,66
040320,054106,73
040320,054206,64
040320,054306,74
040320,054406,64
040320,054506,69
040320,054607,68
040320,054707,65
040320,054807,66
040320,054907,58
040320,055007,59
040320,055107,60
040320,055208,59
040320,055308,86
040320,055408,74
040320,055508,52
040320,055608,70
040320,055708,67
040320,055809,70
040320,055909,76
040320,060009,75
040320,060109,76
040320,060209,80
040320,060309,62
040320,060410,80
040320,060510,79
040320,060610,64
040320,060710,68
040320,060810,78
040320,060911,67
040320,061011,60
040320,061111,59
040320,061211,70
040320,061311,68
040320,061411,78
040320,061512,69
040320,061612,55
040320,061712,69
040320,061812,66
040320,061912,69
040320,062012,62
040320,062113,69
040320,062213,66
040320,062313,81
040320,062413,78
040320,062513,65
040320,062613,77
040320,062714,65
040320,062814,76
040320,062914,68
040320,063014,78
040320,063114,61
040320,063214,80
040320,063315,69
040320,063415,79
040320,063515,62
040320,063615,65
040320,063715,65
040320,063816,66
040320,063916,73
040320,064016,64
040320,064116,65
040320,064216,62
040320,064316,75
040320,064417,65
040320,064517,69
040320,064617,65
040320,064717,52
040320,064817,75
040320,064917,79
040320,065018,68
040320,065118,71
040320,065218,88
040320,065318,79
040320,065418,81
040320,065518,76
040320,065619,66
040320,065719,49
040320,065819,73
040320,065919,58
040320,070019,72
040320,070120,73
040320,070220,73
040320,070320,60
040320,070420,88
040320,070520,58
040320,070620,64
040320,070721,88
040320,070821,81
040320,070921,70
040320,071021,76
040320,071121,76
040320,071221,66
040320,071322,75
040320,071422,59
040320,071522,75
040320,071622,92
040320,071722,68
040320,071822,61
040320,071923,52
040320,072023,96
040320,072123,61
040320,072223,66
040320,072323,62
040320,072423,75
040320,072524,83
040320,072624,61
040320,072724,79
040320,072824,87
040320,072924,92
040320,073025,68
040320,073125,62
040320,073225,71
040320,073325,61
040320,073425,76
040320,073525,66
040320,073626,77
040320,073726,65
040320,073826,69
040320,073926,50
040320,074026,59
040320,074126,84
040320,074227,64
040320,074327,73
040320,074427,73
040320,074527,85
040320,074627,66
040320,074727,80
040320,074828,81
040320,074928,72
040320,075028,67
040320,075128,72
040320,075228,61
040320,075328,78
040320,075429,67
040320,075529,75
040320,075629,63
040320,075729,80
040320,075829,85
040320,075930,58
040320,080030,63
040320,080130,81
040320,080230,78
040320,080330,61
040320,080430,74
040320,080531,71
040320,080631,70
040320,080731,55
040320,080831,72
040320,080931,64
040320,081031,68
040320,081132,63
040320,081232,68
040320,081332,75
040320,081432,74
040320,081532,78
040320,081632,67
040320,081733,84
040320,081833,66
040320,081933,78
040320,082033,68
040320,082133,84
040320,082234,64
040320,082334,76
040320,082434,62
040320,082534,67
040320,082634,55
040320,082734,81
040320,082835,62
040320,082935,74
040320,083035,73
040320,083135,72
040320,083235,55
040320,083335,78
040320,083436,79
040320,083536,53
040320,083636,91
040320,083736,71
040320,083836,71
040320,083936,70
040320,084037,67
040320,084137,71
040320,084237,74
040320,084337,62
040320,084437,72
040320,084537,71
040320,084638,71
040320,084738,68
040320,084838,69
040320,084938,75
040320,085038,77
040320,085139,75
040320,085239,66
040320,085339,74
040320,085439,66
040320,085539,63
040320,085639,73
040320,085740,66
040320,085840,76
040320,085940,65
040320,090040,69
040320,090140,79
040320,090240,81
040320,090341,63
040320,090441,66
040320,090541,70
040320,090641,76
040320,090741,67
040320,090841,73
040320,090942,56
040320,091042,83
040320,091142,76
040320,091242,85
040320,091342,76
040320,091442,66
040320,091543,61
040320,091643,75
040320,091743,69
040320,091843,59
040320,091943,70
040320,092044,70
040320,092144,64
040320,092244,57
040320,092344,89
040320,092444,77
040320,092544,67
040320,092645,78
040320,092745,76
040320,092845,66
040320,092945,77
040320,093045,65
040320,093145,76
040320,093246,82
040320,093346,70
040320,093446,74
040320,093546,76
040320,093646,69
040320,093746,77
040320,093847,66
040320,093947,78
040320,094047,62
040320,094147,74
040320,094247,79
040320,094348,70
040320,094448,63
040320,094548,75
040320,094648,71
040320,094748,77
040320,094848,74
040320,094949,101
040320,095049,84
040320,095149,76
040320,095249,74
040320,095349,61
040320,095449,78
040320,095550,62
040320,095650,68
040320,095750,65
040320,095850,67
040320,095950,66
040320,100050,63
040320,100151,80
040320,100251,83
040320,100351,73
040320,100451,95
040320,100551,67
040320,100651,67
040320,100752,61
040320,100852,72
040320,100952,97
040320,101052,79
040320,101152,76
040320,101253,87
040320,101353,67
040320,101453,67
040320,101553,74
040320,101653,77
040320,101753,60
040320,101854,76
040320,101954,67
040320,102054,74
040320,102154,73
040320,102254,72
040320,102354,74
040320,102455,78
040320,102555,70
040320,102655,64
040320,102755,64
040320,102855,51
040320,102955,83
040320,103056,62
040320,103156,75
040320,103256,85
040320,103356,64
040320,103456,66
040320,103556,59
040320,103657,75
040320,103757,69
040320,103857,76
040320,103957,83
040320,104057,78
040320,104158,65
040320,104258,80
040320,104358,65
040320,104458,67
040320,104558,79
040320,104658,84
040320,104759,75
040320,104859,74
040320,104959,64
040320,105059,61
040320,105159,76
040320,105259,69
040320,105400,66
040320,105500,82
040320,105600,79
040320,105700,77
040320,105800,71
040320,105900,72
040320,110001,88
040320,110101,60
040320,110201,79
040320,110301,71
040320,110401,78
040320,110502,57
040320,110602,72
040320,110702,77
040320,110802,67
040320,110902,84
040320,111002,79
040320,111103,80
040320,111203,63
040320,111303,68
040320,111403,64
040320,111503,58
040320,111603,66
040320,111704,78
040320,111804,80
040320,111904,78
040320,112004,85
040320,112104,64
040320,112204,71
040320,112305,80
040320,112405,73
040320,112505,65
040320,112605,78
040320,112705,76
040320,112805,87
040320,112906,86
040320,113006,83
040320,113106,65
040320,113206,74
040320,113306,82
040320,113407,79
040320,113507,98
040320,113607,72
040320,113707,75
040320,113807,72
040320,113907,88
040320,114008,75
040320,114108,67
040320,114208,90
040320,114308,58
040320,114408,90
040320,114508,67
040320,114609,69
040320,114709,76
040320,114809,88
040320,114909,70
040320,115009,65
040320,115109,86
040320,115210,71
040320,115310,71
040320,115410,71
040320,115510,88
040320,115610,89
040320,115710,81
040320,115811,77
040320,115911,66
040320,120011,76
040320,120111,57
040320,120211,76
040320,120312,68
040320,120412,71
040320,120512,62
040320,120612,92
040320,120712,73
040320,120812,88
040320,120913,62
040320,121013,79
040320,121113,91
040320,121213,74
040320,121313,60
040320,121413,86
040320,121514,79
040320,121614,82
040320,121714,76
040320,121814,57
040320,121914,63
040320,122014,69
040320,122115,82
040320,122215,67
040320,122315,86
040320,122415,57
040320,122515,68
040320,122616,75
040320,122716,84
040320,122816,73
040320,122916,88
040320,123016,78
040320,123116,70
040320,123217,75
040320,123317,75
040320,123417,88
040320,123517,80
040320,123617,75
040320,123717,68
040320,123818,86
040320,123918,70
040320,124018,78
040320,124118,78
040320,124218,71
040320,124318,75
040320,124419,80
040320,124519,68
040320,124619,65
040320,124719,70
040320,124819,76
040320,124919,86
040320,125020,69
040320,125120,81
040320,125220,74
040320,125320,92
040320,125420,74
040320,125521,59
040320,125621,89
040320,125721,81
040320,125821,80
040320,125921,73
040320,130021,70
040320,130122,70
040320,130222,66
040320,130322,84
040320,130422,78
040320,130522,84
040320,130622,93
040320,130723,79
040320,130823,65
040320,130923,78
040320,131023,67
040320,131123,71
040320,131223,60
040320,131324,82
040320,131424,81
040320,131524,68
040320,131624,74
040320,131724,61
040320,131824,92
040320,131925,66
040320,132025,88
040320,132125,65
040320,132225,67
040320,132325,73
040320,132426,94
040320,132526,89
040320,132626,80
040320,132726,54
040320,132826,71
040320,132926,64
040320,133027,72
040320,133127,76
040320,133227,67
040320,133327,75
040320,133427,79
040320,133527,92
040320,133628,75
040320,133728,82
040320,133828,71
040320,133928,82
040320,134028,81
040320,134128,83
040320,134229,85
040320,134329,72
040320,134429,96
040320,134529,68
040320,134629,56
040320,134730,76
040320,134830,80
040320,134930,69
040320,135030,86
040320,135130,85
040320,135230,83
040320,135331,71
040320,135431,74
040320,135531,80
040320,135631,83
040320,135731,74
040320,135831,73
040320,135932,71
040320,140032,74
040320,140132,66
040320,140232,73
040320,140332,95
040320,140432,81
040320,140533,83
040320,140633,79
040320,140733,73
040320,140833,75
040320,140933,67
040320,141033,66
040320,141134,75
040320,141234,89
040320,141334,83
040320,141434,71
040320,141534,66
040320,141635,80
040320,141735,76
040320,141835,95
040320,141935,62
040320,142035,67
040320,142135,72
040320,142236,64
040320,142336,70
040320,142436,68
040320,142536,82
040320,142636,74
040320,142736,58
040320,142837,71
040320,142937,73
040320,143037,86
040320,143137,69
040320,143237,62
040320,143337,73
040320,143438,70
040320,143538,67
040320,143638,75
040320,143738,97
040320,143838,84
040320,143938,67
040320,144039,62
040320,144139,78
040320,144239,86
040320,144339,78
040320,144439,69
040320,144540,80
040320,144640,81
040320,144740,82
040320,144840,76
040320,144940,72
040320,145040,76
040320,145141,86
040320,145241,72
040320,145341,53
040320,145441,78
040320,145541,63
040320,145641,73
040320,145742,69
040320,145842,64
040320,145942,75
040320,150042,76
040320,150142,67
040320,150242,70
040320,150343,74
040320,150443,70
040320,150543,74
040320,150643,76
040320,150743,71
040320,150844,54
040320,150944,74
040320,151044,60
040320,151144,68
040320,151244,78
040320,151344,73
040320,151445,75
040320,151545,70
040320,151645,60
040320,151745,65
040320,151845,76
040320,151945,72
040320,152046,96
040320,152146,76
040320,152246,81
040320,152346,74
040320,152446,66
040320,152546,75
040320,152647,76
040320,152747,68
040320,152847,74
040320,152947,48
040320,153047,71
040320,153147,59
040320,153248,72
040320,153348,72
040320,153448,73
040320,153548,75
040320,153648,84
040320,153749,63
040320,153849,91
040320,153949,84
040320,154049,71
040320,154149,68
040320,154249,73
040320,154350,86
040320,154450,78
040320,154550,68
040320,154650,72
040320,154750,65
040320,154850,87
040320,154951,84
040320,155051,72
040320,155151,57
040320,155251,53
040320,155351,84
040320,155451,69
040320,155552,66
040320,155652,70
040320,155752,77
040320,155852,84
040320,155952,65
040320,160053,75
040320,160153,63
040320,160253,61
040320,160353,51
040320,160453,74
040320,160553,65
040320,160654,65
040320,160754,61
040320,160854,88
040320,160954,76
040320,161054,76
040320,161154,78
040320,161255,76
040320,161355,84
040320,161455,68
040320,161555,88
040320,161655,76
040320,161755,70
040320,161856,74
040320,161956,97
040320,162056,80
040320,162156,73
040320,162256,89
040320,162356,88
040320,162457,81
040320,162557,71
040320,162657,79
040320,162757,80
040320,162857,69
040320,162958,72
040320,163058,70
040320,163158,77
040320,163258,62
040320,163358,73
040320,163458,73
040320,163559,81
040320,163659,66
040320,163759,65
040320,163859,74
040320,163959,87
040320,164059,63
040320,164200,69
040320,164300,74
040320,164400,68
040320,164500,75
040320,164600,83
040320,164700,79
040320,164801,52
040320,164901,71
040320,165001,69
040320,165101,89
040320,165201,77
040320,165301,58
040320,165402,63
040320,165502,65
040320,165602,78
040320,165702,74
040320,165802,74
040320,165903,86
040320,170003,67
040320,170103,80
040320,170203,88
040320,170303,76
040320,170403,75
040320,170504,71
040320,170604,60
040320,170704,77
040320,170804,58
040320,170904,62
040320,171004,64
040320,171105,66
040320,171205,85
040320,171305,71
040320,171405,76
040320,171505,74
040320,171605,74
040320,171706,73
040320,171806,56
040320,171906,68
040320,172006,96
040320,172106,88
040320,172207,64
040320,172307,64
040320,172407,79
040320,172507,71
040320,172607,55
040320,172707,77
040320,172808,68
040320,172908,55
040320,173008,70
040320,173108,48
040320,173208,72
040320,173308,72
040320,173409,56
040320,173509,62
040320,173609,86
040320,173709,76
040320,173809,66
040320,173909,60
040320,174010,80
040320,174110,64
040320,174210,63
040320,174310,64
040320,174410,79
040320,174510,59
040320,174611,59
040320,174711,66
040320,174811,65
040320,174911,62
040320,175011,69
040320,175112,62
040320,175212,66
040320,175312,74
040320,175412,89
040320,175512,54
040320,175612,65
040320,175713,67
040320,175813,71
040320,175913,58
040320,180013,66
040320,180113,65
040320,180213,55
040320,180314,49
040320,180414,62
040320,180514,70
040320,180614,55
040320,180714,67
040320,180814,64
040320,180915,69
040320,181015,60
040320,181115,60
040320,181215,61
040320,181315,64
040320,181415,63
040320,181516,73
040320,181616,76
040320,181716,62
040320,181816,62
040320,181916,50
040320,182017,69
040320,182117,68
040320,182217,65
040320,182317,72
040320,182417,67
040320,182517,67
040320,182618,69
040320,182718,69
040320,182818,71
040320,182918,64
040320,183018,74
040320,183118,68
040320,183219,71
040320,183319,69
040320,183419,57
040320,183519,76
040320,183619,79
040320,183719,67
040320,183820,55
040320,183920,65
040320,184020,53
040320,184120,62
040320,184220,67
040320,184321,77
040320,184421,56
040320,184521,66
040320,184621,58
040320,184721,46
040320,184821,69
040320,184922,64
040320,185022,63
040320,185122,61
040320,185222,69
040320,185322,66
040320,185422,62
040320,185523,58
040320,185623,56
040320,185723,70
040320,185823,53
040320,185923,62
040320,190023,73
040320,190124,66
040320,190224,69
040320,190324,62
040320,190424,68
040320,190524,67
040320,190624,64
040320,190725,56
040320,190825,53
040320,190925,58
040320,191025,55
040320,191125,59
040320,191226,62
040320,191326,67
040320,191426,48
040320,191526,62
040320,191626,62
040320,191726,66
040320,191827,71
040320,191927,88
040320,192027,85
040320,192127,72
040320,192227,69
040320,192327,62
040320,192428,63
040320,192528,62
040320,192628,66
040320,192728,60
040320,192828,89
040320,192928,79
040320,193029,68
040320,193129,67
040320,193229,64
040320,193329,65
040320,193429,65
040320,193529,60
040320,193630,73
040320,193730,59
040320,193830,61
040320,193930,65
040320,194030,80
040320,194131,64
040320,194231,58
040320,194331,60
040320,194431,55
040320,194531,69
040320,194631,64
040320,194732,84
040320,194832,68
040320,194932,61
040320,195032,62
040320,195132,64
040320,195232,63
040320,195333,87
040320,195433,69
040320,195533,50
040320,195633,68
040320,195733,71
040320,195833,69
040320,195934,73
040320,200034,64
040320,200134,54
040320,200234,64
040320,200334,56
040320,200435,61
040320,200535,70
040320,200635,67
040320,200735,54
040320,200835,68
040320,200935,55
040320,201036,55
040320,201136,70
040320,201236,59
040320,201336,61
040320,201436,59
040320,201536,60
040320,201637,68
040320,201737,51
040320,201837,67
040320,201937,77
040320,202037,70
040320,202137,55
040320,202238,71
040320,202338,65
040320,202438,76
040320,202538,71
040320,202638,62
040320,202738,62
040320,202839,60
040320,202939,71
040320,203039,69
040320,203139,63
040320,203239,76
040320,203340,58
040320,203440,59
040320,203540,66
040320,203640,62
040320,203740,70
040320,203840,51
040320,203941,67
040320,204041,59
040320,204141,51
040320,204241,54
040320,204341,76
040320,204441,52
040320,204542,49
040320,204642,62
040320,204742,54
040320,204842,63
040320,204942,57
040320,205042,50
040320,205143,61
040320,205243,62
040320,205343,53
040320,205443,65
040320,205543,63
040320,205643,62
040320,205744,73
040320,205844,77
040320,205944,55
040320,210044,57
040320,210144,61
040320,210245,54
040320,210345,73
040320,210445,75
040320,210545,70
040320,210645,53
040320,210745,55
040320,210846,63
040320,210946,59
040320,211046,61
040320,211146,63
040320,211246,66
040320,211346,67
040320,211447,55
040320,211547,64
040320,211647,56
040320,211747,61
040320,211847,57
040320,211947,68
040320,212048,55
040320,212148,61
040320,212248,59
040320,212348,62
040320,212448,67
040320,212549,59
040320,212649,65
040320,212749,65
040320,212849,61
040320,212949,66
040320,213049,58
040320,213150,72
040320,213250,59
040320,213350,74
040320,213450,65
040320,213550,63
040320,213650,67
040320,213751,57
040320,213851,63
040320,213951,51
040320,214051,61
040320,214151,55
040320,214251,59
040320,214352,51
040320,214452,61
040320,214552,72
040320,214652,61
040320,214752,74
040320,214852,64
040320,214953,61
040320,215053,58
040320,215153,53
040320,215253,67
040320,215353,51
040320,215454,56
040320,215554,69
040320,215654,60
040320,215754,60
040320,215854,49
040320,215954,66
040320,220055,68
040320,220155,63
040320,220255,65
040320,220355,55
040320,220455,63
040320,220555,58
040320,220656,46
040320,220756,66
040320,220856,68
040320,220956,59
040320,221056,48
040320,221156,50
040320,221257,66
040320,221357,62
040320,221457,72
040320,221557,62
040320,221657,51
040320,221757,61
040320,221858,67
040320,221958,59
040320,222058,52
040320,222158,68
040320,222258,52
040320,222359,68
040320,222459,50
040320,222559,75
040320,222659,78
040320,222759,53
040320,222859,46
040320,223000,54
040320,223100,75
040320,223200,48
040320,223300,66
040320,223400,76
040320,223500,75
040320,223601,60
040320,223701,64
040320,223801,60
040320,223901,67
040320,224001,56
040320,224101,64
040320,224202,61
040320,224302,54
040320,224402,67
040320,224502,59
040320,224602,70
040320,224703,59
040320,224803,63
040320,224903,66
040320,225003,61
040320,225103,61
040320,225203,71
040320,225304,68
040320,225404,70
040320,225504,51
040320,225604,55
040320,225704,60
040320,225804,78
040320,225905,55
040320,230005,59
040320,230105,70
040320,230205,60
040320,230305,66
040320,230405,61
040320,230506,70
040320,230606,52
040320,230706,62
040320,230806,48
040320,230906,46
040320,231006,61
040320,231107,61
040320,231207,68
040320,231307,59
040320,231407,48
040320,231507,63
040320,231608,68
040320,231708,64
040320,231808,65
040320,231908,69
040320,232008,63
040320,232108,73
040320,232209,75
040320,232309,63
040320,232409,56
040320,232509,61
040320,232609,58
040320,232709,61
040320,232810,65
040320,232910,61
040320,233010,72
040320,233110,70
040320,233210,67
040320,233310,55
040320,233411,56
040320,233511,83
040320,233611,51
040320,233711,69
040320,233811,73
040320,233911,56
040320,234012,63
040320,234112,63
040320,234212,66
040320,234312,67
040320,234412,55
040320,234513,68
040320,234613,60
040320,234713,61
040320,234813,58
040320,234913,63
040320,235013,54
040320,235114,76
040320,235214,61
040320,235314,49
040320,235414,56
040320,235514,74
040320,235614,60
040320,235715,59
040320,235815,51
040320,235915,81
050320,000015,69
050320,000115,69
050320,000215,77
050320,000316,55
050320,000416,67
050320,000516,52
050320,000616,50
050320,000716,66
050320,000817,69
050320,000917,62
050320,001017,68
050320,001117,58
050320,001217,61
050320,001317,71
050320,001418,72
050320,001518,54
050320,001618,72
050320,001718,62
050320,001818,71
050320,001918,62
050320,002019,62
050320,002119,62
050320,002219,70
050320,002319,68
050320,002419,73
050320,002519,62
050320,002620,73
050320,002720,67
050320,002820,70
050320,002920,59
050320,003020,66
050320,003120,56
050320,003221,52
050320,003321,61
050320,003421,62
050320,003521,53
050320,003621,60
050320,003722,54
050320,003822,71
050320,003922,63
050320,004022,53
050320,004122,64
050320,004222,51
050320,004323,64
050320,004423,58
050320,004523,51
050320,004623,55
050320,004723,67
050320,004823,63
050320,004924,72
