Fecha,Hora(UTC),Coincidencias
040320,142336,70
040320,142436,68
040320,142536,82
040320,142636,74
040320,142736,58
040320,142837,71
040320,142937,73
040320,143037,86
040320,143137,69
040320,143237,62
040320,143337,73
040320,143438,70
040320,143538,67
040320,143638,75
040320,143738,97
040320,143838,84
040320,143938,67
040320,144039,62
040320,144139,78
040320,144239,86
040320,144339,78
040320,144439,69
040320,144540,80
040320,144640,81
040320,144740,82
040320,144840,76
040320,144940,72
040320,145040,76
040320,145141,86
040320,145241,72
040320,145341,53
040320,145441,78
040320,145541,63
040320,145641,73
040320,145742,69
040320,145842,64
040320,145942,75
040320,150042,76
040320,150142,67
040320,150242,70
040320,150343,74
040320,150443,70
040320,150543,74
040320,150643,76
040320,150743,71
040320,150844,54
040320,150944,74
040320,151044,60
040320,151144,68
040320,151244,78
040320,151344,73
040320,151445,75
040320,151545,70
040320,151645,60
040320,151745,65
040320,151845,76
040320,151945,72
040320,152046,96
040320,152146,76
040320,152246,81
040320,152346,74
040320,152446,66
040320,152546,75
040320,152647,76
040320,152747,68
040320,152847,74
040320,152947,48
040320,153047,71
040320,153147,59
040320,153248,72
040320,153348,72
040320,153448,73
040320,153548,75
040320,153648,84
040320,153749,63
040320,153849,91
040320,153949,84
040320,154049,71
040320,154149,68
040320,154249,73
040320,154350,86
040320,154450,78
040320,154550,68
040320,154650,72
040320,154750,65
040320,154850,87
040320,154951,84
040320,155051,72
040320,155151,57
040320,155251,53
040320,155351,84
040320,155451,69
040320,155552,66
040320,155652,70
040320,155752,77
040320,155852,84
040320,155952,65
040320,160053,75
040320,160153,63
040320,160253,61
040320,160353,51
040320,160453,74
040320,160553,65
040320,160654,65
040320,160754,61
040320,160854,88
040320,160954,76
040320,161054,76
040320,161154,78
040320,161255,76
040320,161355,84
040320,161455,68
040320,161555,88
040320,161655,76
040320,161755,70
040320,161856,74
040320,161956,97
040320,162056,80
040320,162156,73
040320,162256,89
040320,162356,88
040320,162457,81
040320,162557,71
040320,162657,79
040320,162757,80
040320,162857,69
040320,162958,72
040320,163058,70
040320,163158,77
040320,163258,62
040320,163358,73
040320,163458,73
040320,163559,81
040320,163659,66
040320,163759,65
040320,163859,74
040320,163959,87
040320,164059,63
040320,164200,69
040320,164300,74
040320,164400,68
040320,164500,75
040320,164600,83
040320,164700,79
040320,164801,52
040320,164901,71
040320,165001,69
040320,165101,89
040320,165201,77
040320,165301,58
040320,165402,63
040320,165502,65
040320,165602,78
040320,165702,74
040320,165802,74
040320,165903,86
040320,170003,67
040320,170103,80
040320,170203,88
040320,170303,76
040320,170403,75
040320,170504,71
040320,170604,60
040320,170704,77
040320,170804,58
040320,170904,62
040320,171004,64
040320,171105,66
040320,171205,85
040320,171305,71
040320,171405,76
040320,171505,74
040320,171605,74
040320,171706,73
040320,171806,56
040320,171906,68
040320,172006,96
040320,172106,88
040320,172207,64
040320,172307,64
040320,172407,79
040320,172507,71
040320,172607,55
040320,172707,77
040320,172808,68
040320,172908,55
040320,173008,70
040320,173108,48
040320,173208,72
040320,173308,72
040320,173409,56
040320,173509,62
040320,173609,86
040320,173709,76
040320,173809,66
040320,173909,60
040320,174010,80
040320,174110,64
040320,174210,63
040320,174310,64
040320,174410,79
040320,174510,59
040320,174611,59
040320,174711,66
040320,174811,65
040320,174911,62
040320,175011,69
040320,175112,62
040320,175212,66
040320,175312,74
040320,175412,89
040320,175512,54
040320,175612,65
040320,175713,67
040320,175813,71
040320,175913,58
040320,180013,66
040320,180113,65
040320,180213,55
040320,180314,49
040320,180414,62
040320,180514,70
040320,180614,55
040320,180714,67
040320,180814,64
040320,180915,69
040320,181015,60
040320,181115,60
040320,181215,61
040320,181315,64
040320,181415,63
040320,181516,73
040320,181616,76
040320,181716,62
040320,181816,62
040320,181916,50
040320,182017,69
040320,182117,68
040320,182217,65
040320,182317,72
040320,182417,67
040320,182517,67
040320,182618,69
040320,182718,69
040320,182818,71
040320,182918,64
040320,183018,74
040320,183118,68
040320,183219,71
040320,183319,69
040320,183419,57
040320,183519,76
040320,183619,79
040320,183719,67
040320,183820,55
040320,183920,65
040320,184020,53
040320,184120,62
040320,184220,67
040320,184321,77
040320,184421,56
040320,184521,66
040320,184621,58
040320,184721,46
040320,184821,69
040320,184922,64
040320,185022,63
040320,185122,61
040320,185222,69
040320,185322,66
040320,185422,62
040320,185523,58
040320,185623,56
040320,185723,70
040320,185823,53
040320,185923,62
040320,190023,73
040320,190124,66
040320,190224,69
040320,190324,62
040320,190424,68
040320,190524,67
040320,190624,64
040320,190725,56
040320,190825,53
040320,190925,58
040320,191025,55
040320,191125,59
040320,191226,62
040320,191326,67
040320,191426,48
040320,191526,62
040320,191626,62
040320,191726,66
040320,191827,71
040320,191927,88
040320,192027,85
040320,192127,72
040320,192227,69
040320,192327,62
040320,192428,63
040320,192528,62
040320,192628,66
040320,192728,60
040320,192828,89
040320,192928,79
040320,193029,68
040320,193129,67
040320,193229,64
040320,193329,65
040320,193429,65
040320,193529,60
040320,193630,73
040320,193730,59
040320,193830,61
040320,193930,65
040320,194030,80
040320,194131,64
040320,194231,58
040320,194331,60
040320,194431,55
040320,194531,69
040320,194631,64
040320,194732,84
040320,194832,68
040320,194932,61
040320,195032,62
040320,195132,64
040320,195232,63
040320,195333,87
040320,195433,69
040320,195533,50
040320,195633,68
040320,195733,71
040320,195833,69
040320,195934,73
040320,200034,64
040320,200134,54
040320,200234,64
040320,200334,56
040320,200435,61
040320,200535,70
040320,200635,67
040320,200735,54
040320,200835,68
040320,200935,55
040320,201036,55
040320,201136,70
040320,201236,59
040320,201336,61
040320,201436,59
040320,201536,60
040320,201637,68
040320,201737,51
040320,201837,67
040320,201937,77
040320,202037,70
040320,202137,55
040320,202238,71
040320,202338,65
040320,202438,76
040320,202538,71
040320,202638,62
040320,202738,62
040320,202839,60
040320,202939,71
040320,203039,69
040320,203139,63
040320,203239,76
040320,203340,58
040320,203440,59
040320,203540,66
040320,203640,62
040320,203740,70
040320,203840,51
040320,203941,67
040320,204041,59
040320,204141,51
040320,204241,54
040320,204341,76
040320,204441,52
040320,204542,49
040320,204642,62
040320,204742,54
040320,204842,63
040320,204942,57
040320,205042,50
040320,205143,61
040320,205243,62
040320,205343,53
040320,205443,65
040320,205543,63
040320,205643,62
040320,205744,73
040320,205844,77
040320,205944,55
040320,210044,57
040320,210144,61
040320,210245,54
040320,210345,73
040320,210445,75
040320,210545,70
040320,210645,53
040320,210745,55
040320,210846,63
040320,210946,59
040320,211046,61
040320,211146,63
040320,211246,66
040320,211346,67
040320,211447,55
040320,211547,64
040320,211647,56
040320,211747,61
040320,211847,57
040320,211947,68
040320,212048,55
040320,212148,61
040320,212248,59
040320,212348,62
040320,212448,67
040320,212549,59
040320,212649,65
040320,212749,65
040320,212849,61
040320,212949,66
040320,213049,58
040320,213150,72
040320,213250,59
040320,213350,74
040320,213450,65
040320,213550,63
040320,213650,67
040320,213751,57
040320,213851,63
040320,213951,51
040320,214051,61
040320,214151,55
040320,214251,59
040320,214352,51
040320,214452,61
040320,214552,72
040320,214652,61
040320,214752,74
040320,214852,64
040320,214953,61
040320,215053,58
040320,215153,53
040320,215253,67
040320,215353,51
040320,215454,56
040320,215554,69
040320,215654,60
040320,215754,60
040320,215854,49
040320,215954,66
040320,220055,68
040320,220155,63
040320,220255,65
040320,220355,55
040320,220455,63
040320,220555,58
040320,220656,46
040320,220756,66
040320,220856,68
040320,220956,59
040320,221056,48
040320,221156,50
040320,221257,66
040320,221357,62
040320,221457,72
040320,221557,62
040320,221657,51
040320,221757,61
040320,221858,67
040320,221958,59
040320,222058,52
040320,222158,68
040320,222258,52
040320,222359,68
040320,222459,50
040320,222559,75
040320,222659,78
040320,222759,53
040320,222859,46
040320,223000,54
040320,223100,75
040320,223200,48
040320,223300,66
040320,223400,76
040320,223500,75
040320,223601,60
040320,223701,64
040320,223801,60
040320,223901,67
040320,224001,56
040320,224101,64
040320,224202,61
040320,224302,54
040320,224402,67
040320,224502,59
040320,224602,70
040320,224703,59
040320,224803,63
040320,224903,66
040320,225003,61
040320,225103,61
040320,225203,71
040320,225304,68
040320,225404,70
040320,225504,51
040320,225604,55
040320,225704,60
040320,225804,78
040320,225905,55
040320,230005,59
040320,230105,70
040320,230205,60
040320,230305,66
040320,230405,61
040320,230506,70
040320,230606,52
040320,230706,62
040320,230806,48
040320,230906,46
040320,231006,61
040320,231107,61
040320,231207,68
040320,231307,59
040320,231407,48
040320,231507,63
040320,231608,68
040320,231708,64
040320,231808,65
040320,231908,69
040320,232008,63
040320,232108,73
040320,232209,75
040320,232309,63
040320,232409,56
040320,232509,61
040320,232609,58
040320,232709,61
040320,232810,65
040320,232910,61
040320,233010,72
040320,233110,70
040320,233210,67
040320,233310,55
040320,233411,56
040320,233511,83
040320,233611,51
040320,233711,69
040320,233811,73
040320,233911,56
040320,234012,63
040320,234112,63
040320,234212,66
040320,234312,67
040320,234412,55
040320,234513,68
040320,234613,60
040320,234713,61
040320,234813,58
040320,234913,63
040320,235013,54
040320,235114,76
040320,235214,61
040320,235314,49
040320,235414,56
040320,235514,74
040320,235614,60
040320,235715,59
040320,235815,51
040320,235915,81
050320,000015,69
050320,000115,69
050320,000215,77
050320,000316,55
050320,000416,67
050320,000516,52
050320,000616,50
050320,000716,66
050320,000817,69
050320,000917,62
050320,001017,68
050320,001117,58
050320,001217,61
050320,001317,71
050320,001418,72
050320,001518,54
050320,001618,72
050320,001718,62
050320,001818,71
050320,001918,62
050320,002019,62
050320,002119,62
050320,002219,70
050320,002319,68
050320,002419,73
050320,002519,62
050320,002620,73
050320,002720,67
050320,002820,70
050320,002920,59
050320,003020,66
050320,003120,56
050320,003221,52
050320,003321,61
050320,003421,62
050320,003521,53
050320,003621,60
050320,003722,54
050320,003822,71
050320,003922,63
050320,004022,53
050320,004122,64
050320,004222,51
050320,004323,64
050320,004423,58
050320,004523,51
050320,004623,55
050320,004723,67
050320,004823,63
050320,004924,72
050320,005024,76
050320,005124,68
050320,005224,63
050320,005324,58
050320,005424,66
050320,005525,54
050320,005625,65
050320,005725,62
050320,005825,70
050320,005925,66
050320,010025,54
050320,010126,79
050320,010226,65
050320,010326,78
050320,010426,63
050320,010526,62
050320,010627,66
050320,010727,64
050320,010827,61
050320,010927,57
050320,011027,53
050320,011127,69
050320,011228,54
050320,011328,62
050320,011428,51
050320,011528,51
050320,011628,72
050320,011728,52
050320,011829,66
050320,011929,67
050320,012029,65
050320,012129,73
050320,012229,52
050320,012329,60
050320,012430,55
050320,012530,71
050320,012630,71
050320,012730,65
050320,012830,61
050320,012931,65
050320,013031,58
050320,013131,61
050320,013231,59
050320,013331,64
050320,013431,67
050320,013532,69
050320,013632,73
050320,013732,72
050320,013832,65
050320,013932,61
050320,014032,58
050320,014133,60
050320,014233,56
050320,014333,70
050320,014433,72
050320,014533,65
050320,014633,56
050320,014734,60
050320,014834,68
050320,014934,78
050320,015034,65
050320,015134,53
050320,015234,71
050320,015335,59
050320,015435,62
050320,015535,66
050320,015635,61
050320,015735,60
050320,015836,57
050320,015936,62
050320,020036,68
050320,020136,49
050320,020236,60
050320,020336,74
050320,020437,89
050320,020537,69
050320,020637,71
050320,020737,74
050320,020837,72
050320,020937,66
050320,021038,68
050320,021138,69
050320,021238,72
050320,021338,56
050320,021438,78
050320,021538,57
050320,021639,61
050320,021739,65
050320,021839,75
050320,021939,68
050320,022039,59
050320,022139,51
050320,022240,75
050320,022340,68
050320,022440,65
050320,022540,54
050320,022640,52
050320,022741,60
050320,022841,49
050320,022941,59
050320,023041,59
050320,023141,60
050320,023241,62
050320,023342,64
050320,023442,72
050320,023542,54
050320,023642,57
050320,023742,77
050320,023842,68
050320,023943,63
050320,024043,69
050320,024143,68
050320,024243,60
050320,024343,58
050320,024443,52
050320,024544,72
050320,024644,49
050320,024744,63
050320,024844,75
050320,024944,73
050320,025045,74
050320,025145,56
050320,025245,61
050320,025345,56
050320,025445,64
050320,025545,76
050320,025646,54
050320,025746,73
050320,025846,83
050320,025946,60
050320,030046,60
050320,030146,63
050320,030247,69
050320,030347,74
050320,030447,62
050320,030547,62
050320,030647,67
050320,030747,65
050320,030848,86
050320,030948,59
050320,031048,73
050320,031148,64
050320,031248,51
050320,031348,69
050320,031449,62
050320,031549,62
050320,031649,65
050320,031749,89
050320,031849,53
050320,031950,61
050320,032050,73
050320,032150,69
050320,032250,85
050320,032350,65
050320,032450,67
050320,032551,60
050320,032651,84
050320,032751,73
050320,032851,59
050320,032951,76
050320,033051,55
050320,033152,69
050320,033252,54
050320,033352,61
050320,033452,51
050320,033552,85
050320,033652,64
050320,033753,62
050320,033853,56
050320,033953,84
050320,034053,62
050320,034153,50
050320,034253,76
050320,034354,55
050320,034454,68
050320,034554,57
050320,034654,57
050320,034754,56
050320,034855,54
050320,034955,66
050320,035055,79
050320,035155,74
050320,035255,65
050320,035355,69
050320,035456,56
050320,035556,73
050320,035656,74
050320,035756,68
050320,035856,65
050320,035956,65
050320,040057,75
050320,040157,73
050320,040257,70
050320,040357,67
050320,040457,57
050320,040557,62
050320,040658,71
050320,040758,57
050320,040858,57
050320,040958,59
050320,041058,72
050320,041159,48
050320,041259,49
050320,041359,65
050320,041459,69
050320,041559,64
050320,041659,58
050320,041800,55
050320,041900,84
050320,042000,59
050320,042100,89
050320,042200,59
050320,042300,56
050320,042401,76
050320,042501,80
050320,042601,59
050320,042701,62
050320,042801,66
050320,042901,83
050320,043002,83
050320,043102,68
050320,043202,60
050320,043302,72
050320,043402,57
050320,043502,58
050320,043603,61
050320,043703,61
050320,043803,68
050320,043903,60
050320,044003,60
050320,044104,60
050320,044204,67
050320,044304,72
050320,044404,73
050320,044504,64
050320,044604,68
050320,044705,64
050320,044805,74
050320,044905,66
050320,045005,64
050320,045105,58
050320,045205,75
050320,045306,70
050320,045406,71
050320,045506,71
050320,045606,62
050320,045706,77
050320,045806,69
050320,045907,75
050320,050007,75
050320,050107,61
050320,050207,88
050320,050307,61
050320,050407,78
050320,050508,74
050320,050608,65
050320,050708,71
050320,050808,49
050320,050908,67
050320,051009,65
050320,051109,61
050320,051209,66
050320,051309,58
050320,051409,53
050320,051509,77
050320,051610,64
050320,051710,69
050320,051810,63
050320,051910,70
050320,052010,60
050320,052110,63
050320,052211,60
050320,052311,78
050320,052411,69
050320,052511,58
050320,052611,75
050320,052711,58
050320,052812,61
050320,052912,57
050320,053012,64
050320,053112,60
050320,053212,61
050320,053313,71
050320,053413,71
050320,053513,67
050320,053613,66
050320,053713,78
050320,053813,75
050320,053914,80
050320,054014,57
050320,054114,73
050320,054214,68
050320,054314,68
050320,054414,77
050320,054515,75
050320,054615,64
050320,054715,64
050320,054815,71
050320,054915,70
050320,055015,78
050320,055116,57
050320,055216,65
050320,055316,71
050320,055416,68
050320,055516,73
050320,055616,64
050320,055717,73
050320,055817,65
050320,055917,57
050320,060017,68
050320,060117,61
050320,060218,77
050320,060318,71
050320,060418,57
050320,060518,72
050320,060618,69
050320,060718,68
050320,060819,78
050320,060919,64
050320,061019,70
050320,061119,64
050320,061219,68
050320,061319,72
050320,061420,68
050320,061520,85
050320,061620,61
050320,061720,62
050320,061820,61
050320,061920,69
050320,062021,60
050320,062121,75
050320,062221,71
050320,062321,58
050320,062421,73
050320,062521,61
050320,062622,58
050320,062722,58
050320,062822,56
050320,062922,57
050320,063022,81
050320,063123,63
050320,063223,70
050320,063323,75
050320,063423,63
050320,063523,72
050320,063623,56
050320,063724,63
050320,063824,56
050320,063924,53
050320,064024,79
050320,064124,63
050320,064224,61
050320,064325,58
050320,064425,55
050320,064525,63
050320,064625,71
050320,064725,57
050320,064825,69
050320,064926,66
050320,065026,56
050320,065126,53
050320,065226,70
050320,065326,72
050320,065427,72
050320,065527,70
050320,065627,66
050320,065727,75
050320,065827,70
050320,065927,79
050320,070028,62
050320,070128,65
050320,070228,57
050320,070328,71
050320,070428,54
050320,070528,63
050320,070629,93
050320,070729,68
050320,070829,67
050320,070929,67
050320,071029,73
050320,071129,57
050320,071230,51
050320,071330,68
050320,071430,69
050320,071530,70
050320,071630,69
050320,071730,78
050320,071831,60
050320,071931,65
050320,072031,84
050320,072131,88
050320,072231,62
050320,072332,67
050320,072432,73
050320,072532,66
050320,072632,68
050320,072732,72
050320,072832,75
050320,072933,63
050320,073033,68
050320,073133,83
050320,073233,62
050320,073333,70
050320,073433,66
050320,073534,80
050320,073634,81
050320,073734,85
050320,073834,56
050320,073934,82
050320,074034,66
050320,074135,56
050320,074235,65
050320,074335,72
050320,074435,74
050320,074535,62
050320,074635,81
050320,074736,66
050320,074836,46
050320,074936,71
050320,075036,67
050320,075136,64
050320,075237,76
050320,075337,76
050320,075437,81
050320,075537,67
050320,075637,71
050320,075737,71
050320,075838,87
050320,075938,82
050320,080038,74
050320,080138,73
050320,080238,74
050320,080338,67
050320,080439,78
050320,080539,75
050320,080639,77
050320,080739,65
050320,080839,67
050320,080939,82
050320,081040,68
050320,081140,82
050320,081240,72
050320,081340,93
050320,081440,55
050320,081541,73
050320,081641,65
050320,081741,85
050320,081841,69
050320,081941,64
050320,082041,62
050320,082142,77
050320,082242,76
050320,082342,62
050320,082442,71
050320,082542,65
050320,082642,78
050320,082743,72
050320,082843,75
050320,082943,73
050320,083043,70
050320,083143,81
050320,083243,63
050320,083344,72
050320,083444,75
050320,083544,86
050320,083644,59
050320,083744,69
050320,083844,72
050320,083945,76
050320,084045,74
050320,084145,67
050320,084245,76
050320,084345,81
050320,084446,78
050320,084546,72
050320,084646,72
050320,084746,66
050320,084846,67
050320,084946,65
050320,085047,84
050320,085147,74
050320,085247,91
050320,085347,69
050320,085447,57
050320,085547,80
050320,085648,73
050320,085748,76
050320,085848,66
050320,085948,74
050320,090048,72
050320,090148,48
050320,090249,78
050320,090349,52
050320,090449,75
050320,090549,70
050320,090649,62
050320,090749,57
050320,090850,74
050320,090950,75
050320,091050,74
050320,091150,72
050320,091250,85
050320,091351,55
050320,091451,66
050320,091551,83
050320,091651,93
050320,091751,68
050320,091851,75
050320,091952,56
050320,092052,63
050320,092152,82
050320,092252,66
050320,092352,87
050320,092452,72
050320,092553,76
050320,092653,80
050320,092753,75
050320,092853,57
050320,092953,59
050320,093053,71
050320,093154,68
050320,093254,53
050320,093354,72
050320,093454,56
050320,093554,78
050320,093655,75
050320,093755,84
050320,093855,70
050320,093955,80
050320,094055,70
050320,094155,64
050320,094256,75
050320,094356,83
050320,094456,73
050320,094556,87
050320,094656,89
050320,094756,68
050320,094857,73
050320,094957,61
050320,095057,66
050320,095157,63
050320,095257,70
050320,095357,79
050320,095458,65
050320,095558,67
050320,095658,75
050320,095758,66
050320,095858,72
050320,095958,68
050320,100059,80
050320,100159,97
050320,100259,78
050320,100359,70
050320,100459,71
050320,100600,80
050320,100700,82
050320,100800,68
050320,100900,71
050320,101000,77
050320,101100,70
050320,101201,65
050320,101301,64
050320,101401,63
050320,101501,67
050320,101601,85
050320,101701,58
050320,101802,69
050320,101902,68
050320,102002,78
050320,102102,62
050320,102202,75
050320,102302,72
050320,102403,65
050320,102503,91
050320,102603,63
050320,102703,68
050320,102803,55
050320,102903,73
050320,103004,76
050320,103104,95
050320,103204,86
050320,103304,78
050320,103404,74
050320,103505,71
050320,103605,74
050320,103705,79
050320,103805,70
050320,103905,76
050320,104005,71
050320,104106,59
050320,104206,72
050320,104306,80
050320,104406,77
050320,104506,79
050320,104606,76
050320,104707,83
050320,104807,73
050320,104907,67
050320,105007,79
050320,105107,69
050320,105207,79
050320,105308,76
050320,105408,59
050320,105508,81
050320,105608,77
050320,105708,77
050320,105809,84
050320,105909,72
050320,110009,83
050320,110109,72
050320,110209,61
050320,110309,57
050320,110410,80
050320,110510,79
050320,110610,79
050320,110710,73
050320,110810,61
050320,110910,79
050320,111011,65
050320,111111,75
050320,111211,61
050320,111311,66
050320,111411,67
050320,111511,81
050320,111612,73
050320,111712,62
050320,111812,68
050320,111912,73
050320,112012,71
050320,112112,62
050320,112213,72
050320,112313,80
050320,112413,83
050320,112513,88
050320,112613,81
050320,112714,78
050320,112814,74
050320,112914,77
050320,113014,67
050320,113114,83
050320,113214,63
050320,113315,65
050320,113415,63
050320,113515,73
050320,113615,79
050320,113715,87
050320,113815,72
050320,113916,76
050320,114016,87
050320,114116,79
050320,114216,76
050320,114316,70
050320,114416,67
050320,114517,95
050320,114617,78
050320,114717,78
050320,114817,80
050320,114917,59
050320,115017,71
050320,115118,66
050320,115218,76
050320,115318,71
050320,115418,80
050320,115518,76
050320,115619,81
050320,115719,76
050320,115819,76
050320,115919,79
050320,120019,80
050320,120119,75
050320,120220,85
050320,120320,65
050320,120420,86
050320,120520,55
050320,120620,68
050320,120720,87
050320,120821,76
050320,120921,86
050320,121021,66
050320,121121,74
050320,121221,65
050320,121321,89
050320,121422,72
050320,121522,73
050320,121622,73
050320,121722,71
050320,121822,72
050320,121923,68
050320,122023,63
050320,122123,66
050320,122223,86
050320,122323,76
050320,122423,64
050320,122524,69
050320,122624,66
050320,122724,76
050320,122824,86
050320,122924,71
050320,123024,77
050320,123125,72
050320,123225,72
050320,123325,80
050320,123425,71
050320,123525,72
050320,123625,69
050320,123726,78
050320,123826,80
050320,123926,77
050320,124026,78
050320,124126,77
050320,124226,76
050320,124327,96
050320,124427,78
050320,124527,87
050320,124627,76
050320,124727,65
050320,124828,78
050320,124928,78
050320,125028,63
050320,125128,64
050320,125228,79
050320,125328,72
050320,125429,81
050320,125529,59
050320,125629,60
050320,125729,78
050320,125829,78
050320,125929,78
050320,130030,79
050320,130130,78
050320,130230,78
050320,130330,84
050320,130430,62
050320,130530,77
050320,130631,76
050320,130731,67
050320,130831,78
050320,130931,77
050320,131031,67
050320,131131,64
050320,131232,90
050320,131332,92
050320,131432,75
050320,131532,74
050320,131632,60
050320,131733,66
050320,131833,80
050320,131933,64
050320,132033,73
050320,132133,69
050320,132233,66
050320,132334,77
050320,132434,69
050320,132534,66
050320,132634,68
050320,132734,70
050320,132834,63
050320,132935,65
050320,133035,84
050320,133135,60
050320,133235,76
050320,133335,86
050320,133435,73
050320,133536,84
050320,133636,75
050320,133736,82
050320,133836,64
050320,133936,82
050320,134037,66
050320,134137,88
050320,134237,80
050320,134337,74
050320,134437,59
050320,134537,68
050320,134638,73
050320,134738,66
050320,134838,71
050320,134938,75
050320,135038,71
050320,135138,66
050320,135239,77
050320,135339,73
050320,135439,68
050320,135539,68
050320,135639,69
050320,135739,81
050320,135840,69
050320,135940,80
050320,140040,83
050320,140140,65
050320,140240,82
050320,140340,87
050320,140441,72
050320,140541,68
050320,140641,72
050320,140741,61
050320,140841,75
050320,140942,50
050320,141042,71
050320,141142,74
050320,141242,76
050320,141342,63
050320,141442,64
050320,141543,89
050320,141643,73
050320,141743,63
050320,141843,75
050320,141943,75
050320,142043,79
050320,142144,85
050320,142244,75
050320,142344,71
050320,142444,75
050320,142544,66
050320,142644,71
050320,142745,67
050320,142845,69
050320,142945,79
050320,143045,77
050320,143145,76
050320,143246,81
050320,143346,81
050320,143446,75
050320,143546,62
050320,143646,65
050320,143746,65
050320,143847,81
050320,143947,64
050320,144047,71
050320,144147,88
050320,144247,77
050320,144347,71
050320,144448,66
050320,144548,82
050320,144648,86
050320,144748,72
050320,144848,68
050320,144948,56
050320,145049,83
050320,145149,90
050320,145249,84
050320,145349,71
050320,145449,80
050320,145549,75
050320,145650,78
050320,145750,70
050320,145850,79
050320,145950,65
050320,150050,70
050320,150151,68
050320,150251,65
050320,150351,84
050320,150451,81
050320,150551,82
050320,150651,66
050320,150752,86
050320,150852,41
050320,150952,68
050320,151052,59
050320,151152,48
050320,151252,67
050320,151353,61
050320,151453,71
050320,151553,78
050320,151653,100
050320,151753,74
050320,151853,66
050320,151954,58
050320,152054,56
050320,152154,64
050320,152254,51
050320,152354,82
050320,152454,72
050320,152555,71
050320,152655,76
050320,152755,93
050320,152855,79
050320,152955,67
050320,153056,63
050320,153156,63
050320,153256,67
050320,153356,66
050320,153456,65
050320,153556,71
050320,153657,73
050320,153757,72
050320,153857,78
050320,153957,60
050320,154057,65
050320,154157,57
050320,154258,69
050320,154358,75
050320,154458,82
050320,154558,62
050320,154658,67
050320,154758,61
050320,154859,64
050320,154959,74
050320,155059,76
050320,155159,76
050320,155259,61
050320,155400,68
050320,155500,78
050320,155600,72
050320,155700,89
050320,155800,76
050320,155900,64
050320,160001,69
050320,160101,71
050320,160201,78
050320,160301,59
050320,160401,91
050320,160501,67
050320,160602,73
050320,160702,69
050320,160802,64
050320,160902,64
050320,161002,71
050320,161102,68
050320,161203,75
050320,161303,65
050320,161403,72
050320,161503,71
050320,161603,73
050320,161703,72
050320,161804,75
050320,161904,64
050320,162004,89
050320,162104,64
050320,162204,56
050320,162305,63
050320,162405,78
050320,162505,71
050320,162605,66
050320,162705,53
050320,162805,70
050320,162906,72
050320,163006,63
050320,163106,58
050320,163206,75
050320,163306,83
050320,163406,64
050320,163507,60
050320,163607,59
050320,163707,76
050320,163807,67
050320,163907,71
050320,164007,66
050320,164108,67
050320,164208,52
050320,164308,68
050320,164408,69
050320,164508,72
050320,164608,64
050320,164709,82
050320,164809,62
050320,164909,66
050320,165009,64
050320,165109,62
050320,165210,66
050320,165310,69
050320,165410,62
050320,165510,58
050320,165610,74
050320,165710,65
050320,165811,71
050320,165911,67
050320,170011,64
050320,170111,60
050320,170211,62
050320,170311,81
050320,170412,70
050320,170512,66
050320,170612,57
050320,170712,76
050320,170812,64
050320,170912,80
050320,171013,54
050320,171113,55
050320,171213,70
050320,171313,63
050320,171413,50
050320,171514,64
050320,171614,78
050320,171714,72
050320,171814,67
050320,171914,71
050320,172014,60
050320,172115,72
050320,172215,53
050320,172315,74
050320,172415,62
050320,172515,65
050320,172615,60
050320,172716,70
050320,172816,77
050320,172916,49
050320,173016,78
050320,173116,75
050320,173216,64
050320,173317,78
050320,173417,72
050320,173517,75
050320,173617,80
050320,173717,68
050320,173817,67
050320,173918,64
050320,174018,64
050320,174118,67
050320,174218,63
050320,174318,67
050320,174419,62
050320,174519,65
050320,174619,73
050320,174719,72
050320,174819,70
050320,174919,61
050320,175020,70
050320,175120,57
050320,175220,57
050320,175320,72
050320,175420,76
050320,175520,74
050320,175621,60
050320,175721,58
050320,175821,67
050320,175921,63
050320,180021,72
050320,180121,59
050320,180222,68
050320,180322,65
050320,180422,61
050320,180522,72
050320,180622,80
050320,180722,78
050320,180823,84
050320,180923,70
050320,181023,59
050320,181123,88
050320,181223,80
050320,181324,70
050320,181424,72
050320,181524,70
050320,181624,80
050320,181724,74
050320,181824,74
050320,181925,76
050320,182025,83
050320,182125,84
050320,182225,69
050320,182325,83
050320,182425,70
050320,182526,85
050320,182626,78
050320,182726,95
050320,182826,82
050320,182926,87
050320,183026,90
050320,183127,78
050320,183227,79
050320,183327,97
050320,183427,98
050320,183527,100
050320,183628,94
050320,183728,96
050320,183828,88
050320,183928,88
050320,184028,91
050320,184128,75
050320,184229,70
050320,184329,68
050320,184429,90
050320,184529,99
050320,184629,94
050320,184729,95
050320,184830,97
050320,184930,88
050320,185030,85
050320,185130,92
050320,185230,82
050320,185330,81
050320,185431,89
050320,185531,84
050320,185631,77
050320,185731,83
050320,185831,98
050320,185931,79
050320,190032,107
050320,190132,92
050320,190232,63
050320,190332,88
050320,190432,85
050320,190533,101
050320,190633,97
050320,190733,102
050320,190833,83
050320,190933,83
050320,191033,85
050320,191134,78
050320,191234,105
050320,191334,83
050320,191434,96
050320,191534,97
050320,191634,93
050320,191735,90
050320,191835,103
050320,191935,84
050320,192035,77
050320,192135,89
050320,192235,88
050320,192336,76
050320,192436,87
050320,192536,81
050320,192636,71
050320,192736,94
050320,192836,79
050320,192937,83
050320,193037,80
050320,193137,84
050320,193237,82
050320,193337,77
050320,193438,68
